gene,scores,avg_logFC,p_val,p_val_adj
PCLAF,8.13866,0.7077382,3.9967659128589785e-16,1.6691039465632666e-15
RCC1,8.126382,0.67993903,4.422942910970636e-16,1.8418487476279986e-15
CDC6,8.11465,0.9642979,4.871895481411196e-16,2.0230752422809205e-15
PRAME,8.111034,0.7551472,5.019076583331033e-16,2.078321852815949e-15
TDRD12,8.10053,0.7623685,5.472052086540765e-16,2.25952712562217e-15
DLGAP5,8.094868,0.9132591,5.732656155341259e-16,2.360505475728754e-15
VAV3,8.08143,0.75649285,6.401164409951871e-16,2.62841108453331e-15
IGHG1,-8.0770645,-1.5267906,6.634447573962199e-16,2.7166122378062486e-15
MACROD2,8.06465,0.740856,7.344605827085696e-16,2.999047379393326e-15
OVOL2,8.06349,0.69641036,7.414644037682697e-16,3.019259483488522e-15
ANLN,8.061376,0.65481424,7.544058925762409e-16,3.0634714422294864e-15
KRT7,8.05435,0.7304452,7.990238433322083e-16,3.235716390353571e-15
HOXA5,8.028293,0.7445045,9.88383576308236e-16,3.9915490581678754e-15
FSD1,8.025155,0.77135473,1.0139779053811645e-15,4.0836918381104434e-15
HOXA4,8.009535,0.74865717,1.1514345590026639e-15,4.624614212387749e-15
RIPK4,7.99255,0.75932556,1.3217623999287708e-15,5.294252664564831e-15
KRT23,7.989139,0.5837268,1.3588435442101469e-15,5.427989157578575e-15
TICRR,7.9828634,0.8617556,1.4297694057395335e-15,5.6958293399379784e-15
APCDD1,-7.9765196,-1.3770496,1.5051701282628328e-15,5.980000239314498e-15
FAM83D,7.9639006,0.8677278,1.666992180700189e-15,6.605063357491315e-15
CSRNP3,7.962741,0.80615467,1.6826948371988378e-15,6.649358630866376e-15
CR2,7.960763,0.8680199,1.7098186302693095e-15,6.738427309640442e-15
SF3A1,7.909808,0.66370517,2.5778539555017285e-15,1.0132206723496098e-14
ZNF558,7.906466,0.69475603,2.647986299822345e-15,1.0380106295303593e-14
YPEL1,7.896234,0.6952202,2.8745641784391744e-15,1.1238322718897835e-14
NT5M,7.8889356,0.7409174,3.04775072133103e-15,1.1883802547365025e-14
TRPS1,7.8829327,0.75539577,3.1978507669699726e-15,1.2436086315994339e-14
SLC25A1,7.880136,0.7179988,3.270246782919022e-15,1.2684070635596206e-14
MSI2,7.872565,0.7044627,3.4744428542042937e-15,1.344060788336924e-14
BRIP1,7.8632193,0.67553675,3.743841430349469e-15,1.4444742526545196e-14
LETMD1,7.8484855,0.6898341,4.210906923420735e-15,1.620427533358241e-14
INTS10,7.844598,0.7077654,4.343440168727351e-15,1.6670645034018813e-14
MTHFD1L,7.8375034,0.68713975,4.595920335259329e-15,1.75671287160849e-14
AK4,7.837367,0.7230904,4.600914663736522e-15,1.75671287160849e-14
PTDSS1,7.8362074,0.7430149,4.643582740844417e-15,1.765757942900734e-14
SLC25A19,7.836071,0.7283714,4.6486280537590756e-15,1.765757942900734e-14
RBM38,7.8332744,0.7722316,4.753254388955243e-15,1.8008463793206724e-14
CCNA2,7.831501,0.8183541,4.82080036126731e-15,1.821742038833662e-14
COL4A2,-7.7947345,-1.477441,6.45440258744581e-15,2.4328132829603436e-14
MCTP1,7.792961,0.576211,6.545681947333375e-15,2.460908558204619e-14
MTFP1,7.7769995,0.6860819,7.426496681313513e-15,2.7849362554925672e-14
TP53BP2,7.7527843,0.74122745,8.989940275410954e-15,3.3626494159934106e-14
HORMAD1,7.7332754,0.69667083,1.0481419300542774e-14,3.910580297410629e-14
TATDN1,7.727341,0.69160724,1.098162222313221e-14,4.086831561520088e-14
SEC14L2,7.7207246,0.6287725,1.1567042184595843e-14,4.293826265493911e-14
RUSC1,7.720247,0.6981387,1.161045754399e-14,4.2990862946260205e-14
TOM1L1,7.7092648,0.70453155,1.2654464622495502e-14,4.673885174640299e-14
FADS2,7.7082415,0.74659085,1.2756311142006464e-14,4.699693578633961e-14
MTBP,7.693303,0.6870381,1.4338426859120708e-14,5.26937187072686e-14
ITM2C,-7.635323,-0.20523053,2.2525527686421962e-14,8.25748770549633e-14
THOC1,7.6242723,0.6836389,2.4541452366145974e-14,8.974113178665319e-14
ALG8,7.6031265,0.7684796,2.890602096144677e-14,1.0543883576507879e-13
ARHGEF16,7.5955553,0.6365331,3.064756316036521e-14,1.1151464813301203e-13
PIGK,7.585869,0.62478906,3.3026586111474605e-14,1.1987427551572264e-13
FBN2,7.5602894,0.7138369,4.021732261431297e-14,1.4561444394837455e-13
PARP14,-7.529662,-1.443234,5.087173144306103e-14,1.8373819464692806e-13
ABHD14A,7.5231137,0.68312263,5.348678729275467e-14,1.9270974833418961e-13
CFAP36,7.5108356,0.6979896,5.875108076826218e-14,2.1115914114754378e-13
PFKFB4,-7.499308,-1.9174026,6.415568013904092e-14,2.300215848887565e-13
ATP5PB,7.4777527,0.73165107,7.560421056455083e-14,2.7040922026737156e-13
KIF11,7.4738646,0.6123677,7.787317572623685e-14,2.77848466790214e-13
SLC6A15,7.4557204,0.61305934,8.93781513579643e-14,3.1812562347750005e-13
FGF12,7.4490356,0.78427005,9.402503664969718e-14,3.3385701419095376e-13
MAPK8IP1,7.436894,0.70418656,1.0308035967182034e-13,3.65128021006207e-13
STK26,7.432187,0.64619756,1.0681651540094067e-13,3.774525904792855e-13
MAST4,7.4145885,0.7026562,1.2200308076836396e-13,4.3008280270862116e-13
TOP1MT,7.3857346,0.6770042,1.5161382810741763e-13,5.331873859279998e-13
ESRP1,7.385121,0.6662479,1.5231503696483594e-13,5.34374950688088e-13
SLC26A7,7.3689547,0.7003875,1.719713013217684e-13,6.018995546261895e-13
HRK,7.36493,0.87883747,1.772398283466997e-13,6.188659089540346e-13
SLC50A1,7.361042,0.591927,1.8248024096391911e-13,6.356539199454054e-13
AQP1,-7.360087,-1.6619462,1.837904694813029e-13,6.387044684102016e-13
TPD52L1,7.35463,0.6734678,1.914567179153181e-13,6.637768286215038e-13
CDT1,7.3351893,0.72965485,2.21407928908182e-13,7.658109541059471e-13
KIF20A,7.330892,0.6684663,2.2862556805357943e-13,7.889192137060136e-13
PVR,7.324139,0.70472527,2.4043706840365357e-13,8.277341699142172e-13
SOX4,-7.317659,-0.5010493,2.5233403874684094e-13,8.666613013034023e-13
PLK1,7.303744,0.66669357,2.798691612593989e-13,9.589922308888492e-13
BIRC5,7.271548,0.95911515,3.5539201651806876e-13,1.2149448006547932e-12
GPS1,7.2553816,0.585763,4.00531714662754e-13,1.3660826462975603e-12
ERV3-1,7.2476053,0.7203274,4.242050122017455e-13,1.4434753887420507e-12
FASN,7.2411933,0.62336594,4.4475416363557744e-13,1.5099044354371798e-12
PLCD3,7.2336216,0.58953255,4.702806381633316e-13,1.5928860324887036e-12
TROAP,7.22148,0.6275812,5.142480833836748e-13,1.7364296114197551e-12
MMP7,-7.2212753,-2.377621,5.150226602578321e-13,1.7364296114197551e-12
ZWINT,7.207565,0.594621,5.696139024914607e-13,1.9160925324083463e-12
ZNF414,7.189284,0.65017813,6.513205446434412e-13,2.185938814214289e-12
PTPN4,7.183895,0.6542235,6.775287316691987e-13,2.268718076432169e-12
PSAT1,7.174209,0.7358498,7.272646510713325e-13,2.4254243628020894e-12
SNRPF,7.174141,0.680314,7.276273088406267e-13,2.4254243628020894e-12
CACNG4,-7.1695704,-1.0107803,7.523340609365043e-13,2.50210649225489e-12
ANKRD37,-7.151631,-1.8222114,8.57529931311346e-13,2.8455282145094322e-12
C18orf21,7.133827,0.61352706,9.761574319870562e-13,3.231872578876064e-12
ATP2A3,7.127893,0.85076493,1.0191700997655578e-12,3.366696734057011e-12
CCDC112,7.1216855,0.559428,1.0661502396079276e-12,3.5139929422055015e-12
CXCL2,7.121208,1.2900016,1.0698508746755013e-12,3.518301534167756e-12
ERFE,7.114046,1.1041782,1.126896767521037e-12,3.697630018428402e-12
TM7SF2,7.1122723,0.5921659,1.1414772445446063e-12,3.7371303997340114e-12
SLC34A2,7.103132,0.6740913,1.219608797513235e-12,3.984055405209901e-12
RASSF6,7.091604,0.904087,1.3256632264708944e-12,4.320897877854135e-12
SLC38A3,7.0887394,0.6862735,1.3533932658098477e-12,4.401522346770965e-12
MAPK15,-7.0711403,-0.79678404,1.536655161321057e-12,4.9864968811080665e-12
PDP1,7.0531325,0.5516229,1.7493419138046322e-12,5.664168751746276e-12
INHBA,-7.051086,-1.4048417,1.775266193766575e-12,5.735475395245857e-12
RABGGTB,7.0103636,0.54082185,2.376998280584132e-12,7.662691825567266e-12
TRMT12,7.0055885,0.62053746,2.4594962416480196e-12,7.911289880136955e-12
SLC38A1,6.9914007,0.6385874,2.7215564199169246e-12,8.735126500606724e-12
ITGB4,-6.9898996,-0.85637105,2.750826001707793e-12,8.809834907430187e-12
ENOSF1,6.9861484,0.64521444,2.8253572342343673e-12,9.028858987661999e-12
PHGDH,6.9818506,0.60705954,2.9131644625541975e-12,9.289266290574123e-12
SV2A,6.971619,0.5340866,3.133141922742152e-12,9.969087935997757e-12
HELZ,6.9669123,0.6417514,3.2397239791596487e-12,1.0285948702731499e-11
OCLN,6.9601593,0.5842412,3.398880965404643e-12,1.0768006506777642e-11
CIART,6.954498,0.6242061,3.5382033259320002e-12,1.1185287933591484e-11
GRHL2,6.952724,0.6062092,3.5829871314704586e-12,1.1302555972664322e-11
MT1F,6.935535,0.56386495,4.046873589841794e-12,1.273855284168616e-11
PCDH10,6.934921,1.0073162,4.064486454237809e-12,1.2766656170362348e-11
ZNF121,6.921551,0.6766737,4.467243616837855e-12,1.4001808351282828e-11
CCNE1,6.917322,0.5452581,4.6026071225713855e-12,1.4395388234425396e-11
MLLT11,6.9115925,0.6286198,4.792435072250507e-12,1.4957281435686294e-11
MTPAP,6.890992,0.5915618,5.540455561721797e-12,1.7255232363836954e-11
CCDC181,6.8856034,0.7093268,5.754305997483858e-12,1.7883361133829327e-11
PTRH2,6.8798056,0.61169124,5.993434803707787e-12,1.8587234517827946e-11
PRRT3,6.8755765,0.60192794,6.1739742909099425e-12,1.9106825700289716e-11
DLL3,6.841402,0.6290345,7.842181823145741e-12,2.4218502689126552e-11
SOX17,6.826191,0.6267792,8.719897190324367e-12,2.687263913999333e-11
TSPAN13,6.8199153,0.603619,9.109424472490065e-12,2.8014338858912962e-11
IGFBP2,-6.807501,-0.7349907,9.930887670664007e-12,3.0476836901620234e-11
LRCH2,6.79188,0.70904464,1.1068155609647697e-11,3.3896226554546076e-11
SIAE,6.791334,0.6262932,1.1110109640425211e-11,3.395397332936603e-11
CCDC85C,6.790857,0.5230343,1.1146947178544766e-11,3.3995876249918686e-11
TNNT1,6.782876,0.5585353,1.178067017899696e-11,3.585421358825162e-11
DERL1,6.7607756,0.67201644,1.372552241050819e-11,4.168702054431207e-11
CHI3L1,6.7577057,0.69598484,1.4019384390563346e-11,4.249174237964561e-11
PRSS21,6.7369695,0.6306457,1.617243281235936e-11,4.891661776577831e-11
NCAPD2,6.730762,0.63356453,1.687768398805183e-11,5.0944959881799155e-11
RHOV,6.724896,1.0618486,1.757181913098033e-11,5.293150434946944e-11
LMO1,6.6611176,0.542808,2.7175338232315188e-11,8.169273456340148e-11
NR2F1,6.6592755,0.57713073,2.7518029670127418e-11,8.255408901038226e-11
TMEM192,6.606548,0.5666572,3.9338543828691984e-11,1.1777527378447497e-10
ZNF32,6.5997267,0.5577594,4.119168863775999e-11,1.230727282469658e-10
POSTN,-6.5954976,-0.6110854,4.23832513631313e-11,1.2637602333428604e-10
RAP1GAP,6.5843787,0.48340777,4.5679114331694795e-11,1.3592772888176385e-10
WNK2,6.5775576,0.56150365,4.782386289124886e-11,1.4202238070734512e-10
ZNF397,6.5768757,0.5864413,4.804367955759847e-11,1.4238751804368903e-10
TRIT1,6.575989,0.5540516,4.8330919474239257e-11,1.4295060689563724e-10
SPECC1,6.5540924,0.6072215,5.5981211347927596e-11,1.652457443402682e-10
ITGB8,-6.5291953,-0.21146399,6.612402364180533e-11,1.9479421794279325e-10
CCNO,6.5206685,1.1746839,6.99946352765439e-11,2.0578422771303907e-10
CFAP47,6.5144615,0.6421998,7.295094094131705e-11,2.140476710254213e-10
CLU,-6.5130973,-0.32683805,7.36168625252059e-11,2.1557129066145947e-10
WDR19,6.5042977,0.5500091,7.805713538354321e-11,2.2811926245289962e-10
NSG1,6.4885406,0.5855429,8.667169276452374e-11,2.527924372298609e-10
CNFN,6.4755125,0.4470274,9.449080380526307e-11,2.7505243879947866e-10
GAL,6.4498644,0.5618698,1.1195018118009656e-10,3.2523076350739515e-10
SYT13,6.445158,0.6833831,1.1548013554646913e-10,3.3431528761559734e-10
SFRP4,6.44509,0.681587,1.1553208578824725e-10,3.3431528761559734e-10
PSRC1,6.42258,0.53016484,1.3398407811562977e-10,3.869481234380663e-10
DOK6,6.412757,0.68946856,1.4291109537479088e-10,4.1192021608027956e-10
CDH3,6.394613,0.59341264,1.6095478656509147e-10,4.6302061888587957e-10
ANXA3,6.379401,0.5139625,1.7778149062280925e-10,5.104273265928313e-10
RAB20,6.373058,0.7323869,1.8529615024213296e-10,5.30965576717223e-10
TRIM22,-6.371216,-1.7462612,1.8753535323275772e-10,5.36336516054774e-10
CTHRC1,-6.362007,-0.80856484,1.9913394783586407e-10,5.684017540169324e-10
SLC2A3,-6.3510933,-2.6303062,2.1378987074463105e-10,6.090525387492397e-10
ISLR,-6.344204,-0.9912285,2.235784639835267e-10,6.357066577481321e-10
DDIT3,6.342908,0.42711112,2.2546819041050921e-10,6.398421619757693e-10
CSAG3,6.342499,0.53477013,2.2606818092497147e-10,6.403087205389365e-10
TFAP2A,6.3395658,0.5393508,2.3041398805991686e-10,6.513626200924573e-10
TTC19,6.333972,0.6034614,2.3892867018900595e-10,6.741365550438364e-10
SALL2,6.309825,0.7920225,2.793510588950658e-10,7.866782693021968e-10
PDE11A,6.3050504,1.125265,2.8810049022475524e-10,8.097661962340157e-10
INTS13,6.304027,0.44350177,2.9000989138932055e-10,8.135773670654603e-10
TMEFF2,6.298911,1.3012753,2.9974379934266574e-10,8.392826381594641e-10
ELP2,6.296933,0.584267,3.0359248796124775e-10,8.484428846065288e-10
MMP15,6.2825403,0.6598547,3.330850802512196e-10,9.289686200109339e-10
HDAC9,6.2822676,0.5877225,3.33670361473315e-10,9.289686200109339e-10
MX1,-6.27988,-1.8471596,3.3883458860313367e-10,9.415630344926399e-10
SLC2A11,6.268693,0.564502,3.6409079725296806e-10,1.009836739550685e-09
HIF3A,6.258325,0.5503132,3.8913445044222926e-10,1.0772648628061713e-09
FAM218A,6.2537546,0.57884896,4.0070022365617317e-10,1.1071979864183733e-09
L3MBTL4,6.2122135,0.5155933,5.224336933307438e-10,1.4408584037452034e-09
SOX12,6.2079844,0.5742466,5.366848671366999e-10,1.4773909263875445e-09
MEX3A,6.206893,0.648434,5.404237411380747e-10,1.4849026158373267e-09
B4GALNT4,-6.1967974,-0.46320534,5.762352840780051e-10,1.580346767900499e-09
EGLN3,-6.192091,-1.6143312,5.937127514155047e-10,1.6252471966122755e-09
ZNF696,6.1884756,0.4136536,6.074876742932811e-10,1.6598640914704892e-09
PRCP,6.175584,0.65199983,6.591950650762514e-10,1.797804722935231e-09
SAMD11,-6.1711497,-1.2453095,6.779513833785964e-10,1.8455343214195124e-09
FAM107A,6.162555,0.5504978,7.158040928314443e-10,1.9449760008543866e-09
MMAA,6.1510954,0.52523774,7.694957950685678e-10,2.087008890684123e-09
TEDC1,6.128381,0.44645515,8.877788256320387e-10,2.4033791412138064e-09
C1QC,-6.1259933,-1.4970342,9.011953495381114e-10,2.4352153746709996e-09
EPCAM,6.121355,0.3065892,9.278293584808585e-10,2.5025856091135083e-09
SYT11,6.1028013,0.53959024,1.0422538622315e-09,2.8060680906232694e-09
ZC4H2,6.0889544,0.4174748,1.1365059850557772e-09,3.0542299781206444e-09
FAM117B,6.087795,0.52298075,1.1447658242076773e-09,3.0708134335497913e-09
AURKB,6.072993,0.5101497,1.25548242840143e-09,3.3616742618398945e-09
TMEM125,6.053552,0.3972716,1.4168617602955001e-09,3.7868850684261546e-09
HEY1,6.0486407,1.1240871,1.4607286043227416e-09,3.89704364492637e-09
KCNMB2,6.045026,0.94795316,1.4938624879445525e-09,3.978220755939298e-09
RAB36,6.0414104,0.45271024,1.5277284567368805e-09,4.061050328034745e-09
THEM6,6.039364,0.52752316,1.5472282937427523e-09,4.105461357043043e-09
MED28,6.03609,0.5167156,1.5789336272977708e-09,4.18204041824815e-09
TMEM200C,6.0193777,0.53929216,1.7508869301775354e-09,4.6291435024478e-09
FJX1,6.0092144,0.38969243,1.864246000066548e-09,4.92000290861369e-09
EPOP,5.9909334,0.46857136,2.0864003792793327e-09,5.496431106703618e-09
STC1,-5.9735394,-1.8309095,2.3216076954516485e-09,6.105122204497179e-09
WDR5,5.955531,0.49565205,2.592282110938172e-09,6.804740541212702e-09
MCM8,5.954167,0.40533203,2.6139962079556485e-09,6.84950878020464e-09
IFI44,-5.9332943,-0.7592644,2.969161230190681e-09,7.766311402811923e-09
OLFM2,5.9328165,0.5917755,2.977812259765673e-09,7.775104834556908e-09
COL12A1,-5.929747,-0.81367356,3.0340149465931767e-09,7.907804913992855e-09
SLC25A10,5.9256544,0.5469064,3.110560907610873e-09,8.092963777323864e-09
DDOST,5.911944,0.63415897,3.380938994290571e-09,8.780883960436642e-09
COL4A1,-5.8999386,-0.75311726,3.636371562205291e-09,9.427629976087791e-09
SIRT5,5.8941402,0.45297843,3.766367441655497e-09,9.747465033861938e-09
RAB17,5.8925714,0.38839036,3.8023133964135125e-09,9.823199811472519e-09
SPX,5.8707438,0.58369213,4.33844569842794e-09,1.1188623116998372e-08
ADAMTS15,5.860307,0.48639685,4.6201157668580756e-09,1.1894168436569828e-08
IFT57,5.8591475,0.55354786,4.652489707359079e-09,1.1956573198982249e-08
ENO1,5.857715,0.4412501,4.69278591703803e-09,1.2039084289783428e-08
TMEM38A,5.8566236,0.48309615,4.723715546292707e-09,1.2097320301481324e-08
KCNJ16,5.8482337,0.6226465,4.968202560550046e-09,1.2701317850449684e-08
HLA-DRA,-5.824291,-0.6973164,5.735548209856088e-09,1.4637596993903559e-08
NOXRED1,5.799121,0.47875595,6.666343265192178e-09,1.698357816262132e-08
RAP1GAP2,5.780977,0.5041264,7.426824528109282e-09,1.8855668491054653e-08
SPAG5,5.781045,0.4295297,7.423813446702259e-09,1.8855668491054653e-08
LAD1,5.775315,0.31559414,7.680927886226413e-09,1.9467179297849702e-08
GPR156,5.7693124,0.43970585,7.959568966389933e-09,2.0138668469179347e-08
A2M,-5.7484393,-0.76360893,9.007093328946594e-09,2.274987490300944e-08
PEMT,5.7469387,0.5609189,9.087365435621299e-09,2.2913254185871884e-08
PNMA3,5.7378664,0.33805907,9.587664651028572e-09,2.4133333967486302e-08
ERBB4,5.723815,0.5323513,1.0415829513512563e-08,2.6173110059595674e-08
BCL11A,5.716448,0.37589025,1.0877380732318255e-08,2.7286262246600402e-08
S100A16,-5.716107,-1.5222049,1.0899223415790404e-08,2.729447771927069e-08
PDE4A,5.6864347,0.41893613,1.297190617118889e-08,3.2429765427972225e-08
PFN2,5.6794086,0.5353387,1.3516116368625197e-08,3.3732922006585804e-08
LCN2,5.676203,0.5751463,1.37717546314541e-08,3.431267679362293e-08
CLUL1,5.6657662,0.49689272,1.4636891746310773e-08,3.640648200859025e-08
SMARCAD1,5.65724,0.46972778,1.538267937242709e-08,3.819685587410105e-08
SPC24,5.644552,0.39396268,1.6561161343244462e-08,4.1053806365209706e-08
TUBB2A,5.6416874,-0.19633359,1.6839161203976225e-08,4.167267166640581e-08
TAS2R5,5.638618,0.42299646,1.714204676466202e-08,4.235093906563558e-08
WDR45B,5.6223154,0.5562854,1.884151090335544e-08,4.647151179183305e-08
TRIM45,5.5904603,0.4498569,2.264687019564669e-08,5.5763650230486827e-08
PRUNE1,5.571565,0.4765951,2.5246061630191827e-08,6.205971671635784e-08
C1orf21,5.5680866,0.20538999,2.5755190703675452e-08,6.320555982371104e-08
SAPCD2,5.5626297,0.43052807,2.6573958093832073e-08,6.510619732988858e-08
RAB11FIP4,5.550829,0.5324463,2.843182904384284e-08,6.954207769459064e-08
SYNPO2,5.543735,0.4422311,2.9608714443149535e-08,7.230034922164421e-08
ABHD11,5.542507,0.580547,2.9817147991378756e-08,7.268856973022682e-08
DMKN,5.5234075,0.2624039,3.324871660538607e-08,8.091988975151908e-08
ACE,5.511061,0.4290944,3.566766356749509e-08,8.666357924664096e-08
PTPRU,-5.506355,-0.9210664,3.663403048623447e-08,8.87526928482016e-08
TFCP2L1,5.506286,1.0224375,3.6648220788339026e-08,8.87526928482016e-08
WNT7A,-5.504308,-0.18013647,3.7062066334212916e-08,8.960729853831084e-08
IFI27L1,5.497419,0.49441183,3.8539069000772716e-08,9.302533896738242e-08
JRK,5.494622,0.52884436,3.915479531851591e-08,9.435663789871866e-08
GLP1R,5.4649496,0.49976543,4.630377494512591e-08,1.1140188080087576e-07
SGPP2,5.4315257,0.39215732,5.587420656024222e-08,1.3420765301234653e-07
RAD54L,5.4268875,0.3788788,5.734525698399247e-08,1.3751635850973725e-07
HERC5,5.418156,0.35233262,6.021675748823417e-08,1.441671555500069e-07
DTNA,5.3709536,0.47023514,7.832138909907256e-08,1.8720722272461244e-07
DIPK1B,5.363109,0.54444945,8.180154395885497e-08,1.95208229901813e-07
FAAP20,5.3619494,0.29751948,8.232854145191419e-08,1.96147416425144e-07
MAN2A2,5.3307767,0.33477348,9.779365853582447e-08,2.3261598389589316e-07
GFOD1,5.32989,0.46331716,9.827235440920571e-08,2.3337699673914768e-07
TJP3,5.311268,0.42807412,1.0886513344676559e-07,2.5811571962378293e-07
OTX1,5.3107224,0.31757426,1.091916396068659e-07,2.5847296332060045e-07
PRSS8,5.2717733,0.5063174,1.3511203291062628e-07,3.193162192582325e-07
ZNF358,5.2606544,0.5561199,1.435434923604221e-07,3.386981280414454e-07
NOP2,5.259836,0.50935626,1.4418393435871053e-07,3.396640761335008e-07
GADL1,5.2221828,0.98606974,1.768261689835159e-07,4.158951494492294e-07
THRB,5.1920333,0.3878918,2.0800993730375764e-07,4.884578399944469e-07
PADI2,5.186849,0.83142495,2.138819588728391e-07,5.014457408980438e-07
MECOM,5.183302,0.62720954,2.1799161452565588e-07,5.102669957845767e-07
GGT6,5.167613,0.4584075,2.3710232662393063e-07,5.541183150034627e-07
TUFT1,5.1671357,0.1883951,2.3770862498441117e-07,5.546534582969594e-07
RSAD2,-5.1251855,-1.7274252,2.9724527064233985e-07,6.924731344599676e-07
OSBPL11,5.122866,0.45256996,3.00926079892816e-07,6.999388250671511e-07
SHMT2,5.1223884,0.54237914,3.0168933804394574e-07,7.006055717608218e-07
STAC2,5.1191826,0.7910998,3.0686269520524383e-07,7.114955235831364e-07
MYEF2,5.109565,0.3702919,3.2290186569366355e-07,7.475051064089535e-07
GJB2,5.1001515,0.79620063,3.393818116973168e-07,7.844202251494586e-07
KCNH7,5.0912156,0.38463336,3.5577508375397736e-07,8.2101942404764e-07
HMGA2,-5.090602,-0.19369033,3.5692896967677247e-07,8.223911997254789e-07
PCDHB11,5.0818706,0.3262328,3.737359804107362e-07,8.597682178462946e-07
CLTCL1,5.0687737,0.38734397,4.003865485343843e-07,9.19637853664914e-07
FRAS1,5.0636578,0.3388393,4.112872724339718e-07,9.432017012136328e-07
IRF6,5.022867,0.13610993,5.090576428012575e-07,1.1655992755729726e-06
ACVR2B,5.0174785,0.3619264,5.235409391169236e-07,1.1968976368613961e-06
PNMA2,5.0122943,0.34375203,5.378487287167023e-07,1.2276981851142118e-06
GFRA1,-4.9938087,-1.5051059,5.920001828126029e-07,1.3492097189682578e-06
PTGER1,4.9914894,0.5059049,5.991542365206485e-07,1.363400507252869e-06
MAP2K6,4.988352,0.37763113,6.089660106429322e-07,1.3835858356184083e-06
NEURL1B,4.983577,0.12273258,6.241947383145302e-07,1.4159973230283324e-06
HIBADH,4.978188,0.46927023,6.418223610964255e-07,1.453742481990363e-06
CCSER1,4.9744368,0.3665705,6.543770078094973e-07,1.4798987715076322e-06
SRGAP3,4.9661145,0.23322555,6.830758223057772e-07,1.5424292761743358e-06
PDGFRL,4.9657736,0.14114021,6.842775059554062e-07,1.5427729045313605e-06
NKD2,-4.9567013,-1.1476228,7.170004835259918e-07,1.6140745953801041e-06
NRCAM,4.9512444,0.3023538,7.37404223482993e-07,1.6574682087461768e-06
GDF15,4.927029,0.5709222,8.348932118030322e-07,1.8737298035884846e-06
ALDOC,4.9084754,0.31976998,9.178713360452976e-07,2.0568153414429686e-06
CCDC157,4.9039054,0.27250472,9.394984350251642e-07,2.1017984184541057e-06
ABCC3,4.903632,0.1589633,9.408050063556473e-07,2.1017984184541057e-06
RGL3,-4.902268,-0.21944359,9.473641473657848e-07,2.113240207325802e-06
SELENBP1,4.9000854,0.34900433,9.579504392581257e-07,2.1336168874385527e-06
KRT80,4.8852153,0.04334833,1.0331600831493832e-06,2.2976479912701865e-06
COL17A1,-4.88426,-3.787987,1.0381794990745043e-06,2.3053230568572833e-06
DUSP16,4.8814635,0.25816542,1.0530146003880168e-06,2.334738254253974e-06
POMT1,4.8393083,0.28463486,1.3029177702317047e-06,2.884471569639467e-06
PKP3,4.838285,0.15015897,1.3096416162324296e-06,2.8949972569348445e-06
SETD6,4.83276,0.27581722,1.34653102542506e-06,2.9720729840463036e-06
EPOR,-4.8309865,-0.23492485,1.3585824898825894e-06,2.9941773015403395e-06
PPP1R9A,4.801178,0.3765192,1.577351711525692e-06,3.4711182873394714e-06
B9D1,4.799882,0.423946,1.587593576052175e-06,3.488434315092223e-06
SLC35F5,4.7943563,0.4940669,1.6319779387169882e-06,3.580608313304437e-06
KANK4,4.789991,0.6821861,1.6678881584313068e-06,3.653942761391984e-06
WNT5B,4.780987,0.27213144,1.7443666558243103e-06,3.8158020596156785e-06
SLC2A12,4.7740974,0.17083015,1.8051487183566189e-06,3.94289541751e-06
IGHG4,-4.7670717,-5.8717375,1.8692279925167044e-06,4.076802891690735e-06
IGF2BP2,4.757863,0.43264374,1.956531414534203e-06,4.260890636096709e-06
GUCY1A2,4.742174,0.39783028,2.114366039671079e-06,4.597807808160482e-06
FAM171B,4.7396502,0.34542346,2.14087239947625e-06,4.648570793545181e-06
IL33,4.725326,0.55631655,2.2974660802764692e-06,4.981231766971106e-06
ZNF185,4.7224607,0.028527955,2.3300780173187983e-06,5.0444988003809036e-06
BRD3OS,4.7204146,0.37952566,2.3536438931247e-06,5.0880242983725125e-06
THEMIS2,4.717209,0.40670475,2.3910244676091945e-06,5.161242242856851e-06
NCOA7,4.7071815,0.48100483,2.511653062481312e-06,5.413680354615144e-06
SLC29A2,4.7043166,0.20870003,2.5471776845536308e-06,5.482212586081753e-06
MAF,-4.6859674,-1.7560245,2.7864047859444913e-06,5.988326075056144e-06
ADRA1D,4.668846,0.5318796,3.0289592890352257e-06,6.5001024158858124e-06
SNTB1,4.644017,0.16032773,3.4169934017290634e-06,7.32212871799085e-06
IGLC1,4.6287374,0.29676047,3.679016925246691e-06,7.872132285462351e-06
RESF1,4.6258726,0.37455872,3.7302449378837524e-06,7.970145434141157e-06
CCN3,4.60957,0.49896705,4.035027849114147e-06,8.608840258632506e-06
NFKBIA,4.595996,0.1925431,4.306875276602313e-06,9.175516893631014e-06
CXCL14,-4.569666,-1.7336639,4.885024573710216e-06,1.039216515680755e-05
GDAP1,4.5685744,0.124050654,4.910526303965396e-06,1.0431320327787762e-05
LAPTM5,-4.527852,-1.0806476,5.958633962343564e-06,1.263952658678938e-05
XAF1,-4.506024,-1.8919423,6.6053635699835245e-06,1.3991187965238879e-05
AMY2B,4.505137,0.3443924,6.633007548625336e-06,1.4029526757524092e-05
SETDB1,4.494155,0.46658167,6.984672745781907e-06,1.4752110540660063e-05
