gene,scores,avg_logFC,p_val,p_val_adj
Ctxn3,-0.5988961,-0.56103677,0.5492421622393093,0.6603168252321747
Lhx8,-0.5988961,-23.412745,0.5492421622393093,0.6603168252321747
Lypd2,-0.5988961,-24.289627,0.5492421622393093,0.6603168252321747
Pcsk9,-0.5988961,-23.804758,0.5492421622393093,0.6603168252321747
Nxph2,-0.5988961,-23.324,0.5492421622393093,0.6603168252321747
Cbln1,-0.5988961,0.19549185,0.5492421622393093,0.6603168252321747
Shisa8,-0.5988961,-23.538542,0.5492421622393093,0.6603168252321747
Thsd4,-0.5988961,-24.050653,0.5492421622393093,0.6603168252321747
Ngb,-0.5988961,-24.105354,0.5492421622393093,0.6603168252321747
Sp8,-0.5988961,-23.828722,0.5492421622393093,0.6603168252321747
Cdhr1,-0.5988961,-23.710432,0.5492421622393093,0.6603168252321747
Thbs2,-0.6441189,1.0906552,0.5194983464159058,0.630980289252267
Pcolce,-0.6449337,0.70760494,0.5189701466847769,0.630794516686269
Serping1,-0.648193,0.42630026,0.5168601248050693,0.6286844209821428
Slc35d3,-0.6587857,-0.46865708,0.5100333742248183,0.6208299073656188
Th,-0.6587857,-1.284269,0.5100333742248183,0.6208299073656188
Ret,-0.6587857,-0.6377709,0.5100333742248183,0.6208299073656188
Cnksr3,-0.6587857,0.059853446,0.5100333742248183,0.6208299073656188
Csrp2,-0.68934166,1.765077,0.49060829298197894,0.59891978250015
Htr3a,-0.7178605,-0.7438527,0.4728432969016598,0.578072423339411
Sned1,-0.7178605,-0.2155868,0.4728432969016598,0.578072423339411
Serpind1,-0.7186753,-23.795256,0.4723409820288882,0.578072423339411
Gnrh1,-0.7724538,0.6771784,0.43984572078973494,0.5420679300935076
Ido1,-0.7761205,0.250792,0.4376778549473904,0.5397919839813378
Slco4a1,-0.7761205,0.38126078,0.4376778549473904,0.5397919839813378
Mlf1,-0.77815753,-1.4359808,0.43647614626456144,0.5391009565545392
Slc17a8,-0.77815753,-1.3984053,0.43647614626456144,0.5391009565545392
Adamts2,-0.77815753,-1.2240508,0.43647614626456144,0.5391009565545392
Foxj1,-0.77815753,-1.5823401,0.43647614626456144,0.5391009565545392
Npy2r,-0.77815753,-1.6212701,0.43647614626456144,0.5391009565545392
Neat1,-0.7956763,1.8727441,0.4262202246099185,0.5283747769684903
Syce2,-0.82867664,0.85052615,0.4072873932597316,0.5060237310196666
Slc26a2,-0.8335656,0.14018227,0.40452580964726537,0.5029644127345068
Stard5,-0.8335656,0.66235644,0.40452580964726537,0.5029644127345068
Baiap3,-0.8368249,-0.9202748,0.4026909922516525,0.5014248577592799
Tpbgl,-0.83763975,-0.6151042,0.40223306854582874,0.5012259364162625
Pappa2,-0.83845454,-24.021656,0.4017754572797896,0.501027109560331
Ano1,-0.83845454,-24.10633,0.4017754572797896,0.501027109560331
Aldh3a1,-0.83845454,-24.203768,0.4017754572797896,0.501027109560331
Tm4sf1,-0.8425287,1.8661754,0.3994920906951601,0.499290858333505
Cavin1,-0.8604548,1.5804589,0.38953837450818096,0.4872128032353067
Arhgap6,-0.88815886,0.47703016,0.37445530242597636,0.46869647310354895
Bmp6,-0.8934552,-0.2909797,0.3716134399437163,0.46548598550326914
Sncg,-0.89467746,-0.8286567,0.3709595301824632,0.46501340062395274
Zic5,-0.89467746,-0.22004873,0.3709595301824632,0.46501340062395274
Slc5a7,-0.8963071,-0.73421866,0.3700887622347637,0.46461479411250023
Cfap65,-0.89752936,-1.4088246,0.3694365203249922,0.46414259392101037
Hmgb2,-0.93460387,1.6505584,0.3499924841638983,0.44070214672622693
Filip1,-0.9557893,-0.88691545,0.3391786900899284,0.42740583061556947
Smoc1,-0.9557893,-0.86061823,0.3391786900899284,0.42740583061556947
Fgfbp1,-0.9582338,-24.799387,0.33794488493279473,0.42649050418320417
Slc10a4,-0.9582338,-1.822389,0.33794488493279473,0.42649050418320417
Cfap206,-0.9582338,-24.24853,0.33794488493279473,0.42649050418320417
