gene,scores,avg_logFC,p_val,p_val_adj
Ntng1,-2.3852553,-1.4364816,0.017067275448540826,0.026763143683765978
Crh,-2.3952749,-2.955745,0.016607904825100262,0.026067122325857648
Grp,-2.401955,-1.4775523,0.016307723023539798,0.02561989009586019
Sox1,-2.411418,-0.89036894,0.015890629222784728,0.02498797729045943
Sema3e,-2.4147577,-0.7110409,0.015745675472488344,0.02478322141315815
Wnt4,-2.4153144,-0.90686035,0.015721629925975648,0.024768565984597063
Medag,-2.417541,-0.46860883,0.01562577045312736,0.024640638022239297
Dock4,-2.420881,-0.33395576,0.015482945434585718,0.02443833922585783
Susd2,-2.4242208,-1.2564769,0.015341270575462218,0.024237477290744353
Fras1,-2.4331274,-1.7742964,0.014969035552693426,0.023671635714089978
Trmt9b,-2.4626298,-1.2798666,0.013792219773090027,0.02185176384407572
Riiad1,-2.4643,-1.1669085,0.013728120516995197,0.02179128478665621
Cacna2d2,-2.4676397,-1.0583313,0.013600710832881006,0.021609446984946098
Lpar1,-2.4782162,-0.60393435,0.013204111736520531,0.020999159724778633
Adra2a,-2.5188518,-0.85901123,0.011773820218238919,0.018742227070889794
Slc22a8,-2.529985,-1.8568529,0.011406745431788755,0.018175108124016015
Disp3,-2.5544775,-0.5314948,0.01063472890006771,0.01697718830105776
Dcx,-2.5550342,-1.2667968,0.01061773659155711,0.016966174154379753
Syt2,-2.5845368,-0.9634125,0.009750990634199064,0.015610871672465358
Cemip,-2.614596,-1.0538574,0.008933305276838414,0.014356487734574928
Pcdh19,-2.621276,-0.91421145,0.008760135440351523,0.014105160608458728
Nfasc,-2.6363053,-0.4091418,0.00838142499590843,0.01350831775467121
Nfib,-2.6502218,-0.36320242,0.008043895657093202,0.013001719807282376
Strip2,-2.6524484,-0.38801405,0.007991035158470732,0.012928710395947353
Fat3,-2.6724877,-0.65178126,0.007529110343139227,0.012193096808108903
Rassf3,-2.6858475,-0.493564,0.007234610170534019,0.01172746354548475
Acvr2a,-2.6975372,-0.5134301,0.006985448075849551,0.01133449634701071
Tubb4a,-2.7114534,-0.5061033,0.006698893576589249,0.010890561027317723
Tcap,-2.7131236,-2.353373,0.0066652269130132264,0.01084631794847554
Kcng2,-2.71368,-2.8316476,0.006654038541646417,0.010838603477236072
Nxph3,-2.71702,-0.85932887,0.006587262193748134,0.010740240298439004
Rspo3,-2.7225866,-1.9307693,0.006477306455810569,0.010581488972028734
Trpc4,-2.7403994,-1.0428739,0.006136455990217677,0.01003441879334233
Matn2,-2.7420695,-0.6332979,0.006105344427771269,0.00999326580631305
Glra2,-2.755429,-1.5240874,0.0058615218094944434,0.009603526473450447
C1ql3,-2.776025,-1.5413728,0.005502794780222343,0.009024583439564643
Rxfp1,-2.776025,-2.0041003,0.005502794780222343,0.009024583439564643
Sccpdh,-2.803301,-0.42153078,0.005058241561158237,0.008328015733895196
Grm4,-2.8161042,-1.1107652,0.004860990694196836,0.008011103291122434
Sult1a1,-2.8250105,-2.3194146,0.004727905522212286,0.007807081712022448
Ccne1,-2.8456068,-0.45378906,0.004432690413448378,0.007326797035404842
Syngr1,-2.8461633,-0.36802176,0.00442494873303687,0.007321199626215529
Tmem65,-2.8472767,-0.36262324,0.004409502122047631,0.007302830608041446
Jsrp1,-2.8762226,-1.7430491,0.004024657864827982,0.006678627710538833
Tspan33,-2.8957055,-0.6475361,0.003783073354610289,0.006283939040612546
Pou3f2,-2.8973753,-1.0383672,0.0037629920451034424,0.006256765210503349
Hrh1,-2.8973753,-1.0473981,0.0037629920451034424,0.006256765210503349
Zdbf2,-2.8973753,-1.354882,0.0037629920451034424,0.006256765210503349
Tmem200a,-2.9073951,-1.1860417,0.0036445253048153227,0.0060838600172736425
Vat1l,-2.9129617,-0.8675826,0.003580185715890612,0.0059823978016025035
Gng7,-2.921868,-0.30505967,0.003479388744157095,0.005819753710376196
Cpne7,-2.9257646,-1.1954924,0.003436107760457388,0.005753084806104451
Cxcl12,-2.9335577,-0.38749906,0.003351012732408918,0.0056162037918039785
Mctp1,-2.9385676,-0.45192954,0.003297326858230383,0.005531742962759755
Pdzd2,-2.9535973,-0.5060751,0.003140936101809968,0.0052746389481943615
Anxa11,-2.9753067,-0.64437336,0.002926957440975245,0.004925140598878265
Ankrd34b,-2.9920063,-1.5445787,0.0027715056464512164,0.004672919750937307
Lrrc55,-3.013159,-1.8487853,0.002585433636408792,0.004381163248793528
Nxph1,-3.014829,-0.6936826,0.0025712415758854324,0.004361510685230486
Boc,-3.0365384,-1.6393374,0.0023931157423163034,0.00406757084209677
Htr1a,-3.0443316,-3.2275226,0.002331979483894547,0.003971689475609659
Col6a1,-3.045445,-0.41466433,0.002323363449807994,0.003961028356112817
Robo3,-3.0844107,-0.73505336,0.002039559219250763,0.0034807096929548556
Rgl1,-3.1022234,-0.39906922,0.0019207292480339243,0.003287928580392084
Gpr83,-3.1278296,-0.9230343,0.001761023380955712,0.003017614988161623
Myo16,-3.133396,-1.4958163,0.0017279615985608134,0.002963983109368089
Syt6,-3.1389625,-0.6754301,0.0016954714822934322,0.0029112232499849434
Nudt4,-3.1467557,-0.536654,0.0016509288048005292,0.002840543828935199
Galnt14,-3.1512089,-1.3773676,0.0016259618319804127,0.002800452704466264
Cartpt,-3.152322,-0.8909824,0.001619774621830042,0.0027926575787654362
Plk5,-3.2174504,-2.2631755,0.001293353556548708,0.002236756510862529
Igfbp4,-3.2207904,-0.47589976,0.0012783761150746838,0.0022131310498872746
Sertm1,-3.2402732,-1.276136,0.0011941521963438203,0.0020694534454164556
Strn,-3.2452831,-0.46509692,0.0011733391718509267,0.002035483124748615
Gng4,-3.246953,-0.73921585,0.001166476329732018,0.002025668089131738
Mchr1,-3.246953,-1.2778444,0.001166476329732018,0.002025668089131738
Scn4b,-3.2725592,-0.52726144,0.001065786065316997,0.0018584920910766306
Myo5b,-3.2770123,-0.95311785,0.0010491181017915632,0.0018313266138230715
Cntn2,-3.2814655,-0.49003336,0.0010326916114366373,0.0018045266100051843
Hspa2,-3.2825787,-0.51309687,0.0010286223458872963,0.0018011605869130678
Coch,-3.2931552,-0.9435327,0.0009906977625615844,0.0017383746752254942
Fxyd2,-3.3065147,-0.5901296,0.0009446434542984247,0.0016610310111669997
Ripor2,-3.3165345,-0.57896185,0.0009114130586022603,0.0016042778549847116
Xylt1,-3.3215444,-0.59336007,0.000895207198828947,0.001577403879697547
Crtac1,-3.3438106,-0.5731002,0.0008263614787704499,0.0014606873247246333
Aldh1a1,-3.3610668,-0.67508644,0.0007764205311651048,0.0013767541275195585
Nfkb2,-3.3627367,-0.92120624,0.0007717392524316187,0.0013698982928590825
Nrep,-3.36385,-0.41360652,0.0007686329719023844,0.0013658266657166048
Necab2,-3.3727565,-0.5391859,0.0007441974222149514,0.0013252074859569209
Ildr2,-3.3755398,-0.62503874,0.0007367105353780768,0.001313266606543528
Abcd2,-3.3838894,-0.49959046,0.0007146675480872586,0.0012753249982321462
Tmem163,-3.4028156,-0.9277602,0.0006669525390608887,0.0011914423147304503
Hs3st1,-3.4061556,-1.033861,0.0006588461492301627,0.001179467919974338
Ryr3,-3.4083822,-0.92743796,0.0006534928913122663,0.0011711317167333896
Inafm2,-3.4117222,-0.5851255,0.0006455388034384072,0.0011581117700960113
Acsl4,-3.415062,-0.38702473,0.000637674836752079,0.0011452258553207744
Wnt7b,-3.421742,-0.66804963,0.0006222135381190045,0.0011186534305647558
Pam,-3.4306483,-0.582965,0.000602140705039425,0.001083724331018494
Grin3a,-3.4529145,-1.217079,0.00055456493819062,0.0009991679111451578
Slc35g2,-3.4629343,-0.8768136,0.0005343191466096446,0.0009637236968356358
Cd34,-3.4768505,-0.42004326,0.0005073407040481481,0.0009160469640224887
Crim1,-3.4863136,-0.7204731,0.0004897266389890916,0.0008851940646673794
Vtn,-3.4874268,-0.89603114,0.0004876923113293541,0.0008824658507477332
Unc5d,-3.4929934,-1.494819,0.0004776383599987808,0.0008652048309891708
Kcnk2,-3.49522,-0.5109612,0.0004736711802762196,0.000858944179120092
Pnoc,-3.5358555,-2.0951436,0.00040645679457285047,0.0007402533820985499
Chrna4,-3.5442054,-0.91050965,0.00039379834106660844,0.0007179772357190551
Tiam1,-3.5620182,-0.8988231,0.00036801477620587074,0.0006724269986979007
Glt8d2,-3.5664716,-2.369578,0.00036182016367995615,0.0006618277422698654
Pou3f1,-3.572038,-0.69829816,0.00035421399149115137,0.0006486206096913131
Akap5,-3.5809445,-0.7013239,0.00034235445314750277,0.0006275876071329905
Trpc3,-3.5920775,-1.9551384,0.0003280522642706611,0.0006020260439290189
Lmo1,-3.6432896,-0.9475751,0.00026917579368364276,0.0004956018720506062
Cacna1h,-3.6766887,-0.7079856,0.00023628114144731162,0.00043599187571123036
Whrn,-3.6822553,-0.94529545,0.0002311798484238248,0.00042704761011038404
Lypd6b,-3.6828117,-1.4270867,0.0002306754439425231,0.00042658462185630515
Dipk2a,-3.6956148,-0.8314757,0.00021935531585969798,0.0004060972312336479
Chst15,-3.7022946,-0.6800185,0.00021365827628702305,0.00039598628714276266
Traip,-3.7073045,-1.0331894,0.00020947699633091458,0.00038866537619455566
Gabra2,-3.7112012,-0.8823774,0.0002062781521657079,0.000383153120210558
Pacsin3,-3.7267873,-0.95830476,0.0001939359447442133,0.0003606264636228126
Wnt9a,-3.732354,-1.9433669,0.0001896987442707701,0.00035313797244647236
Hkdc1,-3.7362504,-2.924965,0.0001867846427701507,0.0003480986524352808
Rgs8,-3.7390337,-0.5516727,0.0001847289611656119,0.0003446497044610362
Epha10,-3.7590733,-1.6780171,0.00017054394776647446,0.0003188925207958215
Cntn4,-3.7746594,-1.1123267,0.00016022639518191805,0.00030026819431527786
Gabrg1,-3.786349,-1.9549019,0.00015287682938858394,0.0002868146765649661
Ankrd63,-3.7985954,-0.86891365,0.0001455183566006799,0.00027331436586116524
Grik3,-3.8358912,-0.75248694,0.00012510978310181387,0.00023603764915168255
Lrrc17,-3.8414578,-0.5929882,0.0001223057984723168,0.0002312666448053594
Frzb,-3.8626106,-1.7142923,0.00011218178492500133,0.0002123621401564496
Myh7,-3.8637238,-2.5426745,0.00011167147288521571,0.0002116344373393998
Ptprk,-3.871517,-0.890004,0.00010816013049829501,0.00020521126339462066
Etv1,-3.874857,-0.64848745,0.00010668738691575588,0.00020264575978009677
Cmtm5,-3.8926697,-0.65695786,9.914708009215447e-05,0.00018853647243768286
Wnt10a,-3.8971229,-2.1042876,9.734220038553677e-05,0.00018531397378039334
Spint2,-3.9160492,-1.2488035,9.001190680075568e-05,0.00017174803102391632
Rspo2,-3.9305222,-2.3611891,8.476159952010919e-05,0.00016228274350034574
Gpd2,-3.9405417,-0.6992145,8.129776609271145e-05,0.00015582844333163963
Sema5a,-3.9444385,-1.0949216,7.99872059410876e-05,0.00015349143057873086
Ypel2,-3.9717145,-0.6466749,7.135724470320353e-05,0.00013708746096695445
Chst8,-3.9895272,-2.2967544,6.620511260226632e-05,0.00012748086401421496
Scn3a,-3.9917538,-0.8839289,6.558642763638242e-05,0.00012643438630362253
Scube1,-3.9928672,-2.7610528,6.527914095790034e-05,0.00012598649362827836
Sept4,-4.0273795,-0.6959983,5.640193018332395e-05,0.00010910430913483034
Btbd11,-4.028493,-1.6054888,5.613555188228488e-05,0.0001087141275508305
Wdr6,-4.0435224,-0.6882251,5.2654094111771125e-05,0.00010208942583839362
Bhlhe22,-4.0613356,-1.6166389,4.879281297065112e-05,9.471214619360801e-05
Hap1,-4.061892,-0.65033287,4.8676585183999944e-05,9.459576843272129e-05
Cited4,-4.093065,-1.3051096,4.257090798492219e-05,8.292201196136059e-05
Lmo7,-4.098631,-1.0360233,4.156007960462854e-05,8.104697658396819e-05
Cdh13,-4.1025276,-0.85193604,4.086609535603992e-05,7.978618617131603e-05
Insig1,-4.1175575,-0.64129895,3.8290936186141096e-05,7.48454229405851e-05
Zcchc12,-4.127577,-0.94832224,3.6660564228738877e-05,7.182565089569936e-05
Islr2,-4.204395,-0.8939012,2.61781366108682e-05,5.1408233227651215e-05
Zmat4,-4.205508,-1.7759297,2.6049596190496976e-05,5.1215638825994636e-05
Dpy19l1,-4.2210946,-0.67475444,2.431188497318812e-05,4.7855127213031885e-05
Itm2a,-4.2311144,-0.72462267,2.3253639631292663e-05,4.582575406823325e-05
Lifr,-4.240577,-0.9506014,2.229454853205369e-05,4.403893781713543e-05
Etnppl,-4.242804,-3.4006062,2.2074415421045222e-05,4.3655402732678845e-05
Id4,-4.2478137,-0.63504845,2.1586655695055444e-05,4.2741069756641e-05
Crhbp,-4.2645135,-2.4139173,2.0033822779827847e-05,3.976016067637616e-05
Pdyn,-4.3079324,-0.7055537,1.6478773906093168e-05,3.278203424395575e-05
Cntnap4,-4.309046,-2.783612,1.6396049557523836e-05,3.265611292203504e-05
Ptprj,-4.313499,-0.7606414,1.6069093284690656e-05,3.2042877593790027e-05
Cux2,-4.3173957,-1.010286,1.578811318400098e-05,3.1519974183260855e-05
Lingo3,-4.317952,-0.8614758,1.5748357553188967e-05,3.1477989354233836e-05
Ovol2,-4.339105,-2.6758535,1.4306421463743825e-05,2.8629874381611152e-05
Caln1,-4.3457847,-0.6686336,1.3877861321415811e-05,2.7805345508104863e-05
Yjefn3,-4.3580313,-1.2052536,1.3123774080881196e-05,2.6325852303056432e-05
Pdzrn3,-4.361371,-1.5979807,1.2924998591787355e-05,2.595809155650483e-05
Nrcam,-4.365824,-0.76467866,1.266442921520966e-05,2.5465197979386887e-05
Tpd52l1,-4.3808537,-0.84384006,1.182151508272943e-05,2.379876269948284e-05
Sowaha,-4.386977,-0.82545906,1.1493692918997074e-05,2.3166544120904175e-05
Pamr1,-4.3936567,-1.3586849,1.1145970666232771e-05,2.249264908755977e-05
Thrsp,-4.39811,-1.1298546,1.0919760207521289e-05,2.2062640515436642e-05
Rnd1,-4.4036765,-1.3645391,1.0643157400983138e-05,2.152966015770476e-05
Npy1r,-4.4214892,-1.8403804,9.802284599301249e-06,1.9852578808946263e-05
Flot1,-4.4264994,-0.7025423,9.57746786064453e-06,1.9444110475535575e-05
Dclk3,-4.430396,-2.7006042,9.40602456584148e-06,1.9119138204570165e-05
Robo1,-4.441529,-1.9963692,8.932192857372869e-06,1.8177985706106286e-05
Gaa,-4.4470954,-0.6525192,8.703916133346119e-06,1.7756411432226732e-05
Col25a1,-4.454332,-2.203631,8.415481373032211e-06,1.7188850775294224e-05
Rasgef1c,-4.469362,-0.98032945,7.845341697677593e-06,1.6043819213863787e-05
Foxp1,-4.473258,-0.80328864,7.703668768176573e-06,1.5773285261029014e-05
Cyld,-4.500534,-0.78149533,6.7782931552429255e-06,1.3895500968247998e-05
Nbl1,-4.503874,-0.8121367,6.6725775453768446e-06,1.36954857799493e-05
Smyd2,-4.5138936,-0.71449554,6.36481131735242e-06,1.307976506658853e-05
Adra2c,-4.5333767,-1.564841,5.804818977758459e-06,1.1958211644132315e-05
Kcng1,-4.5445094,-1.9603962,5.506329093414418e-06,1.1357226019668267e-05
Gng2,-4.5573125,-0.7257966,5.181227550675275e-06,1.0699807755141446e-05
Olfm3,-4.571229,-1.9264048,4.848721936137235e-06,1.0025463191447345e-05
Bmp3,-4.572899,-1.5136871,4.810222824766706e-06,9.958109074424672e-06
Fxyd6,-4.5740123,-0.9045338,4.784719593154931e-06,9.917526061767496e-06
Ptpn5,-4.5812488,-0.71194494,4.622078244452143e-06,9.592238924597597e-06
Wscd2,-4.584032,-1.0285711,4.560945169437984e-06,9.47706901090884e-06
Sema7a,-4.5851455,-0.72073656,4.536709470397838e-06,9.438377004627185e-06
Lrrk2,-4.5868154,-1.0939606,4.500587109397888e-06,9.374828910654089e-06
Tox,-4.591825,-1.7838672,4.393865818715629e-06,9.163881440770438e-06
Chn2,-4.6051846,-1.0180199,4.120998745712528e-06,8.616167775550697e-06
Hsd11b1,-4.6074114,-1.9745609,4.077129543429706e-06,8.53506197074139e-06
Dnajc21,-4.6408105,-0.81288797,3.4704530900715336e-06,7.29228955551281e-06
Rgs14,-4.6614065,-0.96920836,3.140555593334203e-06,6.6073516300310325e-06
Kcnip1,-4.6630764,-1.2966441,3.1151677323931526e-06,6.562151576632694e-06
Cdh22,-4.6781063,-1.4030197,2.8953660636160387e-06,6.106788397664443e-06
Kcnab1,-4.688126,-0.7435045,2.7571834492421193e-06,5.82264494745729e-06
Reln,-4.7131753,-1.838086,2.4388623267004615e-06,5.163384850357022e-06
Fkbp1a,-4.7142887,-0.45977968,2.425566919037235e-06,5.141712472763672e-06
Zdhhc22,-4.723195,-1.1963828,2.321680135800307e-06,4.9277074599498936e-06
Rtn4rl1,-4.729875,-1.0049579,2.246582817506778e-06,4.774343509771042e-06
Gnal,-4.7343283,-0.7773718,2.1978198148152722e-06,4.676626719879079e-06
Enpp2,-4.742121,-0.78669804,2.114920231052375e-06,4.505932710264947e-06
Nrg3,-4.7593775,-1.8188893,1.941910114502723e-06,4.142577287409996e-06
Apba2,-4.7988997,-0.8328196,1.5953962644445712e-06,3.407701550865723e-06
Arhgap15,-4.8027964,-2.0736158,1.5646503227739548e-06,3.3462814155000227e-06
Slc5a5,-4.8150425,-1.9158405,1.4716844749452105e-06,3.1514670094049668e-06
Tnnc1,-4.8233924,-3.723916,1.4113688828652682e-06,3.0261621072659643e-06
Tbc1d9,-4.8233924,-0.79579085,1.4113688828652682e-06,3.0261621072659643e-06
Parm1,-4.825619,-1.1241785,1.3956906095142351e-06,3.000199379275485e-06
Tmem91,-4.828959,-1.342565,1.3724868334126943e-06,2.9540977810073486e-06
Tafa2,-4.837309,-1.5537022,1.316089127251997e-06,2.8363407986033422e-06
Syt17,-4.8506684,-1.3103632,1.230461071162463e-06,2.6552054693505783e-06
Pls3,-4.8729343,-0.79370314,1.0995268434861195e-06,2.381835855541452e-06
Sstr2,-4.8757176,-2.0173042,1.0841352355097577e-06,2.3515242979250356e-06
Nav3,-4.9046636,-0.92887336,9.358755098560344e-07,2.0325668372971494e-06
Nefh,-4.9146833,-1.0929132,8.892603417261332e-07,1.9363298373596245e-06
Klhl23,-4.922477,-1.0829396,8.545580324587193e-07,1.863180353518946e-06
Adcyap1,-4.9447427,-2.878693,7.624451812499834e-07,1.6666714560223956e-06
Hs3st4,-4.9525356,-1.1247908,7.325257992032982e-07,1.6033539953915942e-06
Usp46,-4.956989,-0.8437078,7.159402697144014e-07,1.5690946458799333e-06
Erbb4,-4.961442,-1.5560725,6.997168464530959e-07,1.5355404946314022e-06
Bhlhe40,-4.979255,-0.8102774,6.382946572029258e-07,1.402579501644599e-06
Nectin1,-5.0059743,-1.4492387,5.5580141607554e-07,1.224511376701157e-06
Sez6,-5.0087576,-0.81514555,5.478249685125232e-07,1.2085220105899629e-06
Nfix,-5.0104275,-0.8125424,5.430921986589723e-07,1.1996556976947862e-06
Vwa5b2,-5.0104275,-1.7201762,5.430921986589723e-07,1.1996556976947862e-06
Nipal3,-5.0271273,-0.88854134,4.978821284017712e-07,1.1041422926693634e-06
Nrsn2,-5.033807,-0.84591216,4.808337183407596e-07,1.0691553975275355e-06
Atp1a2,-5.040487,-0.8513314,4.6434902773849374e-07,1.0352396758997454e-06
Cxxc5,-5.0460534,-0.7935313,4.5102945346319823e-07,1.0068798290459975e-06
Ttc39b,-5.0555162,-1.0729841,4.2922759046352897e-07,9.594834834696704e-07
Spock3,-5.0621963,-0.941193,4.144539695206721e-07,9.276925735875497e-07
Lgi3,-5.083349,-0.82112694,3.7083724668161114e-07,8.311698822290511e-07
Lrrtm1,-5.086689,-1.0396955,3.6436860273934275e-07,8.177618440652006e-07
Rprm,-5.102832,-1.3162866,3.346081765121917e-07,7.519737228836822e-07
Synpr,-5.1273246,-1.0355624,2.93888538546651e-07,6.631229977139871e-07
Galnt18,-5.1295514,-1.0619837,2.904337314601756e-07,6.562084712157999e-07
Tmem132d,-5.161837,-2.088303,2.4453809890629696e-07,5.547483728225172e-07
Arel1,-5.18299,-0.8581379,2.1835692622732082e-07,4.966955250177622e-07
Sdk2,-5.219729,-2.3200521,1.7918522412907725e-07,4.086979128371491e-07
Meis2,-5.224182,-0.8579608,1.7492654798912755e-07,3.995265314806025e-07
Rab40b,-5.2297487,-1.180077,1.6974066407579869e-07,3.887384963370812e-07
Mgat5b,-5.2330885,-1.0942845,1.6670082002216398e-07,3.822975149485098e-07
Pcdh8,-5.2364283,-1.7954944,1.6371364489724902e-07,3.7595988671075905e-07
Ramp3,-5.2375417,-1.9070703,1.6272947158798575e-07,3.742110010114966e-07
Rilpl1,-5.2431083,-0.9260129,1.578937963110017e-07,3.635883172586217e-07
Ypel1,-5.2586946,-1.6859874,1.45081628735472e-07,3.34543508785087e-07
Nr4a3,-5.2642612,-1.8142236,1.4075430246202132e-07,3.2501096488826627e-07
Spon1,-5.2809606,-1.2372129,1.2850828421554543e-07,2.971422637776229e-07
Bcl11b,-5.296547,-1.193122,1.1801302192358238e-07,2.7325053698834983e-07
Emx1,-5.303227,-2.3061476,1.1377345320633177e-07,2.6379748253771546e-07
Tenm2,-5.303227,-1.677119,1.1377345320633177e-07,2.6379748253771546e-07
Plk2,-5.3099065,-0.84296995,1.0968144016228901e-07,2.5501314095824045e-07
Plxdc1,-5.3160295,-1.2841376,1.0605581325101331e-07,2.469249613226501e-07
Dock9,-5.333286,-1.001237,9.645122788807532e-08,2.2487449941727407e-07
Dgat2,-5.333286,-0.8996296,9.645122788807532e-08,2.2487449941727407e-07
Efnb2,-5.3600054,-1.498662,8.321951454580252e-08,1.9456467865298198e-07
Chrd,-5.405094,-1.7868981,6.47743668777825e-08,1.5165140769018437e-07
Coprs,-5.410104,-0.99628544,6.298815862918968e-08,1.4767516688377662e-07
Ets2,-5.412887,-0.9892153,6.201653878150511e-08,1.4560028169233254e-07
Tubb2a,-5.427917,-0.61063457,5.7015580926798554e-08,1.3404642173139633e-07
Crocc,-5.431257,-1.4725232,5.595854265828336e-08,1.3174553250500606e-07
Rab3b,-5.4507394,-1.0932009,5.016076621959693e-08,1.1826121741254199e-07
Plcxd2,-5.456863,-1.2616643,4.8462052797641785e-08,1.144167285854436e-07
Kcnd3,-5.4590893,-1.4661082,4.785827344801629e-08,1.1315015142913555e-07
Ptpru,-5.467439,-1.7785621,4.5658376776046714e-08,1.081010300852599e-07
Tspan17,-5.471336,-1.1475791,4.466561687908872e-08,1.0589972069640076e-07
Kcnip2,-5.4735622,-0.8777951,4.41077552013205e-08,1.0472476905850249e-07
Hmgcs1,-5.4908185,-0.8826832,4.000751222113921e-08,9.512394348477371e-08
Hivep3,-5.496385,-1.0868769,3.8765544603405014e-08,9.2301530422555e-08
Efr3a,-5.5058484,-1.002397,3.673950069195632e-08,8.760156122436676e-08
Kcnc3,-5.5247746,-1.3138616,3.2990928489191085e-08,7.888726997202022e-08
Hrh3,-5.5292277,-1.0355545,3.216438209224002e-08,7.702040783056336e-08
Npas4,-5.548154,-1.8489579,2.8870190076247392e-08,6.92307981714292e-08
Lgi2,-5.555947,-1.4185263,2.7611078877157535e-08,6.630603370357402e-08
Fmnl1,-5.5570602,-0.86080855,2.7435613303005338e-08,6.597892126230611e-08
Sowahb,-5.5598435,-2.3147287,2.7001669880144944e-08,6.502837688900236e-08
Gad2,-5.5604,-0.90155196,2.691568398974243e-08,6.491429668114351e-08
Bok,-5.5615134,-1.0315897,2.6744508612867616e-08,6.45941364629748e-08
Igsf21,-5.56541,-1.0256674,2.61536740663335e-08,6.325802317339081e-08
Nt5dc3,-5.5681934,-1.0430337,2.5739424977629045e-08,6.23457829789545e-08
Plch2,-5.5726466,-1.5717596,2.5089837411258904e-08,6.086005294130767e-08
Jdp2,-5.5771,-1.1048939,2.4456171744387426e-08,5.940870621721859e-08
Nrip3,-5.5871196,-1.4097648,2.3086694524492822e-08,5.616314543512653e-08
Cpne4,-5.608272,-2.1788974,2.043564113547661e-08,4.993068713479096e-08
Dyrk2,-5.608272,-1.4996074,2.043564113547661e-08,4.993068713479096e-08
Zfyve28,-5.622745,-1.5635618,1.8794652702326036e-08,4.61223521060001e-08
Prss12,-5.633322,-1.768537,1.7677138424000653e-08,4.344337674085541e-08
Adrb1,-5.6511345,-1.7539366,1.5939234437308043e-08,3.928717461747041e-08
Dact2,-5.653918,-1.7657217,1.568313075597055e-08,3.8712691337425105e-08
Kctd6,-5.662824,-1.3070477,1.4890172596980864e-08,3.68093825522424e-08
Coro6,-5.6761837,-2.6067066,1.3773277633341097e-08,3.409849735146743e-08
Ccdc184,-5.6884303,-1.5801018,1.2821252281342725e-08,3.17883850810282e-08
Pnck,-5.7296224,-1.3117188,1.0065441589284877e-08,2.4992625275609864e-08
Kcnk4,-5.732962,-3.0584536,9.869154549087298e-09,2.4541492303277734e-08
Crhr1,-5.7663617,-2.538954,8.100122073102251e-09,2.0172304007236865e-08
Lrrn3,-5.778608,-1.4211786,7.532125795764598e-09,1.8785613446113188e-08
Slc32a1,-5.7919674,-1.0495433,6.956660669394256e-09,1.7376146486258163e-08
Lypd1,-5.812007,-1.3861717,6.172826486498235e-09,1.5441251969945732e-08
Cpne6,-5.813677,-1.2105044,6.11153074750328e-09,1.5310705196055162e-08
Cadps2,-5.8209133,-1.238638,5.852688324113815e-09,1.4684132944530332e-08
Prkar2b,-5.830933,-1.2521338,5.5118260458721636e-09,1.3849595789403747e-08
Cdk17,-5.8381696,-0.9559205,5.277740533935375e-09,1.3281260235846355e-08
Tmem145,-5.8543124,-1.9923812,4.789870711665034e-09,1.2071623187869449e-08
Rhof,-5.863219,-1.3501896,4.5397882510533805e-09,1.1458534609640741e-08
Fndc5,-5.8843718,-1.2729614,3.995687430625627e-09,1.0100376798318314e-08
Ifitm10,-5.8943915,-1.099143,3.760645347205503e-09,9.520549440741641e-09
Sel1l3,-5.8988447,-1.2559009,3.6605546463768298e-09,9.281134782140951e-09
Nell1,-5.9044113,-1.9657457,3.5390828313005837e-09,8.986704289148462e-09
Cacna2d3,-5.9211106,-1.1595832,3.1977423757478053e-09,8.144552929745546e-09
Crym,-5.9233375,-1.1556425,3.1547255189743914e-09,8.059412761999927e-09
Tafa1,-5.9300175,-2.4410834,3.029028062988008e-09,7.773734616615025e-09
Pex5l,-5.94115,-1.1254138,2.8302892254996972e-09,7.274795394594787e-09
Stk32c,-5.946717,-1.250648,2.735740411784363e-09,7.04254155009114e-09
Stac2,-5.95284,-1.1631585,2.6352886764892476e-09,6.794356234936234e-09
Kif21a,-5.95451,-1.0971137,2.60852211648269e-09,6.7356769244353325e-09
Tmem151b,-5.95785,-1.2053684,2.5557809741461618e-09,6.6198271456697966e-09
Dner,-5.9611897,-1.0285827,2.50407893861109e-09,6.495920826859941e-09
Tiam2,-5.9712095,-1.2005465,2.3550102444652073e-09,6.11865876498611e-09
Gucy1a1,-5.9962587,-1.3783213,2.0191501539737443e-09,5.262312261751727e-09
Nptx2,-5.997929,-1.1983175,1.998500286595198e-09,5.216582269823801e-09
Slc25a18,-6.0001554,-1.340398,1.9712869219624e-09,5.153551035488016e-09
Gtdc1,-6.0274315,-1.509807,1.6658588388720492e-09,4.368656330957745e-09
Brinp2,-6.027988,-1.1447009,1.6601328341009885e-09,4.360442647068378e-09
Rbp4,-6.039121,-1.8039978,1.5495588816458464e-09,4.076382597882109e-09
Oprl1,-6.053594,-1.8285347,1.416492684404506e-09,3.732169596369866e-09
C2cd2l,-6.060274,-1.0468622,1.3588992675576806e-09,3.5860434360509593e-09
Prdm8,-6.060274,-1.9046917,1.3588992675576806e-09,3.5860434360509593e-09
Adgra1,-6.0691805,-1.3396336,1.2856469856577005e-09,3.403421390378889e-09
Htr2a,-6.0730767,-1.7260146,1.2548230536704762e-09,3.3270623867824457e-09
Ablim2,-6.078087,-1.0178946,1.2162491984311097e-09,3.2298813626582866e-09
