cell_id,score,true_label,predicted,annotation,sample
17_11,4.0916433,1,1,03C-activated_fibroblast,HS5_UC_R_0
27_11,3.7130227,0,1,03A-Myofibroblast,HS5_UC_R_0
28_11,3.7490187,1,1,03C-activated_fibroblast,HS5_UC_R_0
32_11,3.039714,1,1,03C-activated_fibroblast,HS5_UC_R_0
42_11,3.8575447,1,1,03C-activated_fibroblast,HS5_UC_R_0
47_11,3.2887053,1,1,03C-activated_fibroblast,HS5_UC_R_0
58_11,2.0471754,1,1,03C-activated_fibroblast,HS5_UC_R_0
63_11,3.924169,1,1,03C-activated_fibroblast,HS5_UC_R_0
74_11,3.3153806,1,1,03C-activated_fibroblast,HS5_UC_R_0
75_11,1.2433534,0,0,03B-Fibroblast,HS5_UC_R_0
79_11,2.279039,1,1,03C-activated_fibroblast,HS5_UC_R_0
82_11,3.4424782,1,1,03C-activated_fibroblast,HS5_UC_R_0
100_11,3.106697,1,1,03C-activated_fibroblast,HS5_UC_R_0
101_11,1.105955,0,0,03B-Fibroblast,HS5_UC_R_0
106_11,2.0713246,0,1,03B-Fibroblast,HS5_UC_R_0
150_11,1.0731413,0,0,03B-Fibroblast,HS5_UC_R_0
168_11,4.5757008,1,1,03C-activated_fibroblast,HS5_UC_R_0
172_11,1.1385447,0,0,03B-Fibroblast,HS5_UC_R_0
204_11,2.1416621,0,1,03B-Fibroblast,HS5_UC_R_0
228_11,1.2194688,0,0,03B-Fibroblast,HS5_UC_R_0
266_11,3.6605144,1,1,03C-activated_fibroblast,HS5_UC_R_0
278_11,1.1490052,0,0,03B-Fibroblast,HS5_UC_R_0
286_11,3.0960429,1,1,03C-activated_fibroblast,HS5_UC_R_0
320_11,3.2129655,1,1,03C-activated_fibroblast,HS5_UC_R_0
322_11,2.1040995,1,1,03C-activated_fibroblast,HS5_UC_R_0
341_11,1.0771132,0,0,03B-Fibroblast,HS5_UC_R_0
350_11,1.0694766,0,0,03B-Fibroblast,HS5_UC_R_0
373_11,2.3086867,0,1,03B-Fibroblast,HS5_UC_R_0
377_11,2.293305,0,1,03B-Fibroblast,HS5_UC_R_0
388_11,2.9362564,1,1,03C-activated_fibroblast,HS5_UC_R_0
389_11,2.134058,0,1,03B-Fibroblast,HS5_UC_R_0
405_11,2.250036,0,1,03B-Fibroblast,HS5_UC_R_0
443_11,2.1972017,0,1,03B-Fibroblast,HS5_UC_R_0
449_11,2.5156443,0,1,03B-Fibroblast,HS5_UC_R_0
466_11,2.541304,1,1,03C-activated_fibroblast,HS5_UC_R_0
480_11,2.036919,0,1,03B-Fibroblast,HS5_UC_R_0
502_11,2.0623064,0,1,03B-Fibroblast,HS5_UC_R_0
504_11,1.174918,0,0,03B-Fibroblast,HS5_UC_R_0
512_11,2.1059575,0,1,03B-Fibroblast,HS5_UC_R_0
539_11,2.275031,0,1,03B-Fibroblast,HS5_UC_R_0
540_11,2.125043,0,1,03B-Fibroblast,HS5_UC_R_0
551_11,3.1895208,1,1,03C-activated_fibroblast,HS5_UC_R_0
558_11,2.1273446,0,1,03B-Fibroblast,HS5_UC_R_0
569_11,1.1808949,0,0,03B-Fibroblast,HS5_UC_R_0
570_11,1.2941821,0,0,03B-Fibroblast,HS5_UC_R_0
574_11,2.1815886,1,1,03C-activated_fibroblast,HS5_UC_R_0
588_11,2.2425232,1,1,03C-activated_fibroblast,HS5_UC_R_0
590_11,3.2172666,1,1,03C-activated_fibroblast,HS5_UC_R_0
607_11,4.500307,0,1,03A-Myofibroblast,HS5_UC_R_0
608_11,1.1804986,0,0,03B-Fibroblast,HS5_UC_R_0
626_11,1.2207277,0,0,03B-Fibroblast,HS5_UC_R_0
646_11,2.2432303,0,1,03B-Fibroblast,HS5_UC_R_0
650_11,1.1508336,0,0,03B-Fibroblast,HS5_UC_R_0
651_11,2.084611,0,1,03B-Fibroblast,HS5_UC_R_0
682_11,5.060628,1,1,03C-activated_fibroblast,HS5_UC_R_0
712_11,0.0,0,0,03A-Myofibroblast,HS5_UC_R_0
719_11,2.3173108,0,1,03A-Myofibroblast,HS5_UC_R_0
729_11,3.0927343,1,1,03C-activated_fibroblast,HS5_UC_R_0
740_11,3.3355038,1,1,03C-activated_fibroblast,HS5_UC_R_0
742_11,2.8264742,1,1,03C-activated_fibroblast,HS5_UC_R_0
747_11,3.4261553,1,1,03C-activated_fibroblast,HS5_UC_R_0
776_11,2.5547633,0,1,03B-Fibroblast,HS5_UC_R_0
777_11,4.351431,1,1,03C-activated_fibroblast,HS5_UC_R_0
796_11,3.3141284,1,1,03C-activated_fibroblast,HS5_UC_R_0
808_11,2.2754788,1,1,03C-activated_fibroblast,HS5_UC_R_0
838_11,3.2435775,1,1,03C-activated_fibroblast,HS5_UC_R_0
840_11,2.3386595,0,1,03B-Fibroblast,HS5_UC_R_0
841_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
847_11,4.4638057,1,1,03C-activated_fibroblast,HS5_UC_R_0
865_11,2.398789,0,1,03B-Fibroblast,HS5_UC_R_0
874_11,1.1366867,0,0,03B-Fibroblast,HS5_UC_R_0
879_11,2.1494045,0,1,03B-Fibroblast,HS5_UC_R_0
882_11,2.1737247,0,1,03B-Fibroblast,HS5_UC_R_0
885_11,2.4362404,0,1,03B-Fibroblast,HS5_UC_R_0
887_11,2.172935,0,1,03B-Fibroblast,HS5_UC_R_0
903_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
909_11,3.0713062,1,1,03C-activated_fibroblast,HS5_UC_R_0
926_11,3.472579,1,1,03C-activated_fibroblast,HS5_UC_R_0
928_11,1.3252734,0,0,03A-Myofibroblast,HS5_UC_R_0
929_11,3.5519207,1,1,03C-activated_fibroblast,HS5_UC_R_0
933_11,1.2066597,0,0,03B-Fibroblast,HS5_UC_R_0
952_11,2.1523798,0,1,03B-Fibroblast,HS5_UC_R_0
970_11,1.9828514,0,1,03B-Fibroblast,HS5_UC_R_0
979_11,2.9733734,0,1,03B-Fibroblast,HS5_UC_R_0
987_11,3.039998,1,1,03C-activated_fibroblast,HS5_UC_R_0
1003_11,3.0581307,1,1,03C-activated_fibroblast,HS5_UC_R_0
1007_11,2.1776986,0,1,03B-Fibroblast,HS5_UC_R_0
1018_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
1048_11,2.124422,0,1,03B-Fibroblast,HS5_UC_R_0
1085_11,1.0856224,0,0,03B-Fibroblast,HS5_UC_R_0
1086_11,2.6047823,0,1,03B-Fibroblast,HS5_UC_R_0
1098_11,1.3208209,0,0,03B-Fibroblast,HS5_UC_R_0
1105_11,3.5580487,1,1,03C-activated_fibroblast,HS5_UC_R_0
1113_11,2.32765,0,1,03B-Fibroblast,HS5_UC_R_0
1137_11,3.0645719,1,1,03C-activated_fibroblast,HS5_UC_R_0
1162_11,2.1682136,0,1,03B-Fibroblast,HS5_UC_R_0
1171_11,1.3318475,0,0,03A-Myofibroblast,HS5_UC_R_0
1181_11,1.133298,0,0,03B-Fibroblast,HS5_UC_R_0
1188_11,2.3092406,0,1,03B-Fibroblast,HS5_UC_R_0
1199_11,3.3866582,0,1,03A-Myofibroblast,HS5_UC_R_0
1208_11,2.1656742,0,1,03B-Fibroblast,HS5_UC_R_0
1258_11,2.422773,0,1,03B-Fibroblast,HS5_UC_R_0
1269_11,2.9760566,0,1,03A-Myofibroblast,HS5_UC_R_0
1273_11,2.5808983,0,1,03B-Fibroblast,HS5_UC_R_0
1281_11,4.304409,1,1,03C-activated_fibroblast,HS5_UC_R_0
1308_11,3.4875147,1,1,03C-activated_fibroblast,HS5_UC_R_0
1311_11,3.2040288,1,1,03C-activated_fibroblast,HS5_UC_R_0
1313_11,3.0811992,1,1,03C-activated_fibroblast,HS5_UC_R_0
1327_11,2.8198404,1,1,03C-activated_fibroblast,HS5_UC_R_0
1339_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
1342_11,2.1982687,0,1,03B-Fibroblast,HS5_UC_R_0
1345_11,3.507773,1,1,03C-activated_fibroblast,HS5_UC_R_0
1356_11,1.1143157,0,0,03B-Fibroblast,HS5_UC_R_0
1363_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
1371_11,3.8430161,0,1,03A-Myofibroblast,HS5_UC_R_0
1374_11,3.0351715,1,1,03C-activated_fibroblast,HS5_UC_R_0
1379_11,3.0548286,1,1,03C-activated_fibroblast,HS5_UC_R_0
1385_11,2.3167424,0,1,03B-Fibroblast,HS5_UC_R_0
1391_11,2.7180212,0,1,03A-Myofibroblast,HS5_UC_R_0
1395_11,4.317377,1,1,03C-activated_fibroblast,HS5_UC_R_0
1398_11,4.3032484,1,1,03C-activated_fibroblast,HS5_UC_R_0
1401_11,0.0,0,0,03A-Myofibroblast,HS5_UC_R_0
1403_11,1.0553868,0,0,03A-Myofibroblast,HS5_UC_R_0
1407_11,1.995793,1,1,03C-activated_fibroblast,HS5_UC_R_0
1409_11,2.2705998,0,1,03B-Fibroblast,HS5_UC_R_0
1413_11,2.0497642,1,1,03C-activated_fibroblast,HS5_UC_R_0
1420_11,2.1647122,0,1,03B-Fibroblast,HS5_UC_R_0
1421_11,2.3542953,0,1,03B-Fibroblast,HS5_UC_R_0
1426_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
1434_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
1453_11,2.3780408,1,1,03C-activated_fibroblast,HS5_UC_R_0
1457_11,4.5281715,1,1,03C-activated_fibroblast,HS5_UC_R_0
1461_11,3.1522503,1,1,03C-activated_fibroblast,HS5_UC_R_0
1467_11,1.1190232,0,0,03B-Fibroblast,HS5_UC_R_0
1469_11,2.5078254,0,1,03B-Fibroblast,HS5_UC_R_0
1510_11,3.1290753,1,1,03C-activated_fibroblast,HS5_UC_R_0
1514_11,2.4611073,0,1,03B-Fibroblast,HS5_UC_R_0
1530_11,1.1912363,0,0,03B-Fibroblast,HS5_UC_R_0
1541_11,1.2088827,0,0,03B-Fibroblast,HS5_UC_R_0
1548_11,1.2371453,0,0,03B-Fibroblast,HS5_UC_R_0
1561_11,1.249359,0,0,03A-Myofibroblast,HS5_UC_R_0
1564_11,3.527521,1,1,03C-activated_fibroblast,HS5_UC_R_0
1593_11,2.313927,0,1,03B-Fibroblast,HS5_UC_R_0
1606_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
1616_11,2.924913,1,1,03C-activated_fibroblast,HS5_UC_R_0
1619_11,0.0,0,0,03A-Myofibroblast,HS5_UC_R_0
1623_11,3.874137,1,1,03C-activated_fibroblast,HS5_UC_R_0
1637_11,2.2976785,0,1,03B-Fibroblast,HS5_UC_R_0
1643_11,1.0997775,0,0,03A-Myofibroblast,HS5_UC_R_0
1650_11,2.2536259,1,1,03C-activated_fibroblast,HS5_UC_R_0
1665_11,1.3476219,0,0,03A-Myofibroblast,HS5_UC_R_0
1666_11,2.250183,0,1,03B-Fibroblast,HS5_UC_R_0
1668_11,3.9534826,1,1,03C-activated_fibroblast,HS5_UC_R_0
1675_11,3.0191488,1,1,03C-activated_fibroblast,HS5_UC_R_0
1677_11,4.488669,1,1,03C-activated_fibroblast,HS5_UC_R_0
1679_11,2.1456146,0,1,03B-Fibroblast,HS5_UC_R_0
1715_11,2.4457169,0,1,03B-Fibroblast,HS5_UC_R_0
1739_11,1.1922992,0,0,03B-Fibroblast,HS5_UC_R_0
1742_11,3.4522948,1,1,03C-activated_fibroblast,HS5_UC_R_0
1744_11,2.047565,0,1,03B-Fibroblast,HS5_UC_R_0
1748_11,2.1415334,1,1,03C-activated_fibroblast,HS5_UC_R_0
1774_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
1776_11,3.548697,0,1,03A-Myofibroblast,HS5_UC_R_0
1780_11,2.271635,1,1,03C-activated_fibroblast,HS5_UC_R_0
1782_11,1.2703828,0,0,03B-Fibroblast,HS5_UC_R_0
1787_11,2.3944786,0,1,03A-Myofibroblast,HS5_UC_R_0
1788_11,1.2277374,0,0,03B-Fibroblast,HS5_UC_R_0
1789_11,3.4396913,1,1,03C-activated_fibroblast,HS5_UC_R_0
1790_11,0.0,0,0,03A-Myofibroblast,HS5_UC_R_0
1792_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
1802_11,3.3688731,1,1,03C-activated_fibroblast,HS5_UC_R_0
1807_11,2.0995007,0,1,03B-Fibroblast,HS5_UC_R_0
1813_11,4.2227993,1,1,03C-activated_fibroblast,HS5_UC_R_0
1816_11,1.2188357,0,0,03B-Fibroblast,HS5_UC_R_0
1818_11,1.1300824,0,0,03B-Fibroblast,HS5_UC_R_0
1819_11,1.1697565,0,0,03A-Myofibroblast,HS5_UC_R_0
1823_11,2.1399097,0,1,03B-Fibroblast,HS5_UC_R_0
1825_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
1828_11,2.4556742,0,1,03A-Myofibroblast,HS5_UC_R_0
1829_11,0.0,0,0,03A-Myofibroblast,HS5_UC_R_0
1834_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
1836_11,1.0065159,0,0,03B-Fibroblast,HS5_UC_R_0
1838_11,1.2849361,1,0,03C-activated_fibroblast,HS5_UC_R_0
1843_11,2.075493,0,1,03B-Fibroblast,HS5_UC_R_0
1848_11,1.1248543,0,0,03B-Fibroblast,HS5_UC_R_0
1857_11,1.2337532,0,0,03A-Myofibroblast,HS5_UC_R_0
1870_11,2.234374,0,1,03B-Fibroblast,HS5_UC_R_0
1878_11,2.1342115,1,1,03C-activated_fibroblast,HS5_UC_R_0
1882_11,2.2034464,1,1,03C-activated_fibroblast,HS5_UC_R_0
1883_11,2.6001673,0,1,03A-Myofibroblast,HS5_UC_R_0
1886_11,3.7708602,1,1,03C-activated_fibroblast,HS5_UC_R_0
1887_11,1.2450522,0,0,03B-Fibroblast,HS5_UC_R_0
1891_11,1.0984898,0,0,03B-Fibroblast,HS5_UC_R_0
1892_11,1.1069973,0,0,03B-Fibroblast,HS5_UC_R_0
1899_11,3.6545937,1,1,03C-activated_fibroblast,HS5_UC_R_0
1907_11,2.2329826,1,1,03C-activated_fibroblast,HS5_UC_R_0
1916_11,1.165679,0,0,03B-Fibroblast,HS5_UC_R_0
1924_11,1.1791393,0,0,03B-Fibroblast,HS5_UC_R_0
1929_11,2.4028728,0,1,03B-Fibroblast,HS5_UC_R_0
1933_11,1.2291954,0,0,03A-Myofibroblast,HS5_UC_R_0
1945_11,1.3029706,0,0,03B-Fibroblast,HS5_UC_R_0
1956_11,3.2698462,1,1,03C-activated_fibroblast,HS5_UC_R_0
1962_11,2.4184375,0,1,03B-Fibroblast,HS5_UC_R_0
1963_11,2.4548182,0,1,03B-Fibroblast,HS5_UC_R_0
1970_11,0.0,0,0,03A-Myofibroblast,HS5_UC_R_0
1972_11,2.396704,0,1,03B-Fibroblast,HS5_UC_R_0
2003_11,1.2148768,0,0,03A-Myofibroblast,HS5_UC_R_0
2008_11,2.1192968,0,1,03B-Fibroblast,HS5_UC_R_0
2016_11,0.0,0,0,03A-Myofibroblast,HS5_UC_R_0
2024_11,2.2032275,0,1,03B-Fibroblast,HS5_UC_R_0
2030_11,2.393103,0,1,03B-Fibroblast,HS5_UC_R_0
2032_11,3.166088,1,1,03C-activated_fibroblast,HS5_UC_R_0
2038_11,2.126154,1,1,03C-activated_fibroblast,HS5_UC_R_0
2045_11,1.1046667,1,0,03C-activated_fibroblast,HS5_UC_R_0
2046_11,2.0997324,0,1,03B-Fibroblast,HS5_UC_R_0
2056_11,1.3484133,0,0,03B-Fibroblast,HS5_UC_R_0
2071_11,2.2387102,0,1,03B-Fibroblast,HS5_UC_R_0
2079_11,4.7997947,0,1,03A-Myofibroblast,HS5_UC_R_0
2080_11,0.0,0,0,03A-Myofibroblast,HS5_UC_R_0
2081_11,1.3229496,0,0,03B-Fibroblast,HS5_UC_R_0
2088_11,3.2874122,1,1,03C-activated_fibroblast,HS5_UC_R_0
2091_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
2098_11,1.2372829,0,0,03B-Fibroblast,HS5_UC_R_0
2103_11,0.0,0,0,03A-Myofibroblast,HS5_UC_R_0
2106_11,1.2091899,0,0,03B-Fibroblast,HS5_UC_R_0
2108_11,1.151322,0,0,03B-Fibroblast,HS5_UC_R_0
2126_11,2.36664,0,1,03B-Fibroblast,HS5_UC_R_0
2137_11,3.063702,1,1,03C-activated_fibroblast,HS5_UC_R_0
2138_11,0.0,0,0,03A-Myofibroblast,HS5_UC_R_0
2140_11,1.1903138,0,0,03B-Fibroblast,HS5_UC_R_0
2143_11,1.0877432,0,0,03B-Fibroblast,HS5_UC_R_0
2146_11,1.2219883,0,0,03B-Fibroblast,HS5_UC_R_0
2147_11,2.335498,0,1,03B-Fibroblast,HS5_UC_R_0
2151_11,3.4192138,1,1,03C-activated_fibroblast,HS5_UC_R_0
2158_11,3.265264,1,1,03C-activated_fibroblast,HS5_UC_R_0
2161_11,3.4709306,1,1,03C-activated_fibroblast,HS5_UC_R_0
2167_11,1.1985607,0,0,03A-Myofibroblast,HS5_UC_R_0
2175_11,2.187736,0,1,03B-Fibroblast,HS5_UC_R_0
2177_11,1.9956167,0,1,03B-Fibroblast,HS5_UC_R_0
2182_11,2.531535,0,1,03B-Fibroblast,HS5_UC_R_0
2184_11,4.4497657,1,1,03C-activated_fibroblast,HS5_UC_R_0
2232_11,1.1734867,0,0,03B-Fibroblast,HS5_UC_R_0
2239_11,3.537979,1,1,03C-activated_fibroblast,HS5_UC_R_0
2254_11,2.337189,0,1,03A-Myofibroblast,HS5_UC_R_0
2262_11,1.0891144,0,0,03B-Fibroblast,HS5_UC_R_0
2265_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
2286_11,1.1186618,0,0,03B-Fibroblast,HS5_UC_R_0
2291_11,1.2151705,0,0,03B-Fibroblast,HS5_UC_R_0
2300_11,1.133231,0,0,03B-Fibroblast,HS5_UC_R_0
2305_11,1.1581595,0,0,03B-Fibroblast,HS5_UC_R_0
2320_11,2.6780605,0,1,03B-Fibroblast,HS5_UC_R_0
2322_11,3.171266,1,1,03C-activated_fibroblast,HS5_UC_R_0
2327_11,2.358502,0,1,03B-Fibroblast,HS5_UC_R_0
2336_11,1.3018965,0,0,03B-Fibroblast,HS5_UC_R_0
2354_11,1.1921315,1,0,03C-activated_fibroblast,HS5_UC_R_0
2355_11,2.6827793,0,1,03B-Fibroblast,HS5_UC_R_0
2357_11,3.4062862,1,1,03C-activated_fibroblast,HS5_UC_R_0
2363_11,4.6273365,1,1,03C-activated_fibroblast,HS5_UC_R_0
2371_11,1.1863861,0,0,03B-Fibroblast,HS5_UC_R_0
2394_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
2399_11,2.4337585,0,1,03B-Fibroblast,HS5_UC_R_0
2404_11,2.2612095,0,1,03B-Fibroblast,HS5_UC_R_0
2408_11,1.2394578,0,0,03B-Fibroblast,HS5_UC_R_0
2412_11,1.2653246,0,0,03B-Fibroblast,HS5_UC_R_0
2413_11,2.187889,0,1,03B-Fibroblast,HS5_UC_R_0
2418_11,1.2527319,0,0,03B-Fibroblast,HS5_UC_R_0
2426_11,3.4129522,1,1,03C-activated_fibroblast,HS5_UC_R_0
2438_11,2.4410841,0,1,03B-Fibroblast,HS5_UC_R_0
2439_11,2.6350102,0,1,03B-Fibroblast,HS5_UC_R_0
2446_11,1.1780962,0,0,03B-Fibroblast,HS5_UC_R_0
2447_11,2.5514672,0,1,03B-Fibroblast,HS5_UC_R_0
2451_11,2.4669466,0,1,03B-Fibroblast,HS5_UC_R_0
2453_11,2.4922574,0,1,03B-Fibroblast,HS5_UC_R_0
2457_11,1.1396704,0,0,03B-Fibroblast,HS5_UC_R_0
2465_11,3.3215475,1,1,03C-activated_fibroblast,HS5_UC_R_0
2472_11,0.0,0,0,03A-Myofibroblast,HS5_UC_R_0
2476_11,2.2328374,0,1,03B-Fibroblast,HS5_UC_R_0
2487_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
2491_11,2.3463469,0,1,03B-Fibroblast,HS5_UC_R_0
2496_11,2.2095826,0,1,03B-Fibroblast,HS5_UC_R_0
2497_11,1.2376293,0,0,03B-Fibroblast,HS5_UC_R_0
2519_11,3.584779,1,1,03C-activated_fibroblast,HS5_UC_R_0
2529_11,3.524386,1,1,03C-activated_fibroblast,HS5_UC_R_0
2537_11,1.2064117,0,0,03B-Fibroblast,HS5_UC_R_0
2545_11,4.185296,1,1,03C-activated_fibroblast,HS5_UC_R_0
2548_11,2.3600607,0,1,03B-Fibroblast,HS5_UC_R_0
2552_11,1.1953739,0,0,03B-Fibroblast,HS5_UC_R_0
2575_11,1.2419479,0,0,03A-Myofibroblast,HS5_UC_R_0
2603_11,1.338768,0,0,03A-Myofibroblast,HS5_UC_R_0
2663_11,2.1426053,0,1,03B-Fibroblast,HS5_UC_R_0
2664_11,2.6230962,0,1,03B-Fibroblast,HS5_UC_R_0
2668_11,2.4426172,0,1,03B-Fibroblast,HS5_UC_R_0
2672_11,3.1479664,1,1,03C-activated_fibroblast,HS5_UC_R_0
2673_11,3.5806441,1,1,03C-activated_fibroblast,HS5_UC_R_0
2675_11,1.0330873,0,0,03B-Fibroblast,HS5_UC_R_0
2676_11,2.2323108,1,1,03C-activated_fibroblast,HS5_UC_R_0
2681_11,2.5978467,0,1,03B-Fibroblast,HS5_UC_R_0
2686_11,3.3773644,1,1,03C-activated_fibroblast,HS5_UC_R_0
2689_11,2.4182296,0,1,03B-Fibroblast,HS5_UC_R_0
2690_11,2.396233,0,1,03B-Fibroblast,HS5_UC_R_0
2692_11,1.3779052,0,0,03B-Fibroblast,HS5_UC_R_0
2697_11,3.8001332,1,1,03C-activated_fibroblast,HS5_UC_R_0
2706_11,2.5802288,0,1,03B-Fibroblast,HS5_UC_R_0
2707_11,3.7524533,1,1,03C-activated_fibroblast,HS5_UC_R_0
2718_11,1.9144666,0,0,03B-Fibroblast,HS5_UC_R_0
2720_11,2.9567711,1,1,03C-activated_fibroblast,HS5_UC_R_0
2721_11,3.6630268,1,1,03C-activated_fibroblast,HS5_UC_R_0
2733_11,3.4623,1,1,03C-activated_fibroblast,HS5_UC_R_0
2760_11,3.3190174,1,1,03C-activated_fibroblast,HS5_UC_R_0
2761_11,3.4095137,1,1,03C-activated_fibroblast,HS5_UC_R_0
2766_11,3.3960543,1,1,03C-activated_fibroblast,HS5_UC_R_0
2769_11,2.6296768,0,1,03B-Fibroblast,HS5_UC_R_0
2770_11,2.5896726,0,1,03A-Myofibroblast,HS5_UC_R_0
2773_11,1.0627065,0,0,03B-Fibroblast,HS5_UC_R_0
2777_11,2.401,0,1,03B-Fibroblast,HS5_UC_R_0
2785_11,2.5480778,0,1,03B-Fibroblast,HS5_UC_R_0
2787_11,2.352479,0,1,03B-Fibroblast,HS5_UC_R_0
2811_11,2.4637518,0,1,03A-Myofibroblast,HS5_UC_R_0
2822_11,3.4083617,1,1,03C-activated_fibroblast,HS5_UC_R_0
2827_11,2.223357,0,1,03B-Fibroblast,HS5_UC_R_0
2857_11,3.3239212,1,1,03C-activated_fibroblast,HS5_UC_R_0
2860_11,2.3879871,0,1,03B-Fibroblast,HS5_UC_R_0
2867_11,2.6068158,0,1,03B-Fibroblast,HS5_UC_R_0
2871_11,2.3093133,0,1,03B-Fibroblast,HS5_UC_R_0
2891_11,1.1746539,0,0,03B-Fibroblast,HS5_UC_R_0
2903_11,2.0700665,1,1,03C-activated_fibroblast,HS5_UC_R_0
2928_11,1.3577781,0,0,03A-Myofibroblast,HS5_UC_R_0
2947_11,2.1682596,0,1,03A-Myofibroblast,HS5_UC_R_0
2969_11,2.3676028,0,1,03B-Fibroblast,HS5_UC_R_0
2985_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
2986_11,1.2134255,0,0,03A-Myofibroblast,HS5_UC_R_0
3021_11,2.3207655,1,1,03C-activated_fibroblast,HS5_UC_R_0
3024_11,2.0501895,0,1,03B-Fibroblast,HS5_UC_R_0
3026_11,2.318759,0,1,03B-Fibroblast,HS5_UC_R_0
3030_11,2.4618177,0,1,03B-Fibroblast,HS5_UC_R_0
3032_11,2.2098494,0,1,03B-Fibroblast,HS5_UC_R_0
3034_11,2.3535562,0,1,03A-Myofibroblast,HS5_UC_R_0
3043_11,2.452499,0,1,03A-Myofibroblast,HS5_UC_R_0
3044_11,2.5483954,0,1,03B-Fibroblast,HS5_UC_R_0
3052_11,2.327255,1,1,03C-activated_fibroblast,HS5_UC_R_0
3060_11,1.16938,0,0,03A-Myofibroblast,HS5_UC_R_0
3065_11,3.3434157,1,1,03C-activated_fibroblast,HS5_UC_R_0
3070_11,3.229646,1,1,03C-activated_fibroblast,HS5_UC_R_0
3087_11,2.5642161,0,1,03A-Myofibroblast,HS5_UC_R_0
3088_11,1.1737211,0,0,03A-Myofibroblast,HS5_UC_R_0
3103_11,0.0,0,0,03A-Myofibroblast,HS5_UC_R_0
3104_11,2.5692525,0,1,03B-Fibroblast,HS5_UC_R_0
3108_11,1.1118206,0,0,03B-Fibroblast,HS5_UC_R_0
3116_11,1.3569664,0,0,03A-Myofibroblast,HS5_UC_R_0
3125_11,2.5967846,0,1,03B-Fibroblast,HS5_UC_R_0
3143_11,1.1365712,0,0,03B-Fibroblast,HS5_UC_R_0
3146_11,2.1793585,0,1,03B-Fibroblast,HS5_UC_R_0
3157_11,2.4692924,0,1,03B-Fibroblast,HS5_UC_R_0
3167_11,0.0,0,0,03A-Myofibroblast,HS5_UC_R_0
3188_11,1.1153868,0,0,03B-Fibroblast,HS5_UC_R_0
3216_11,1.1693059,0,0,03A-Myofibroblast,HS5_UC_R_0
3220_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
3221_11,3.41075,1,1,03C-activated_fibroblast,HS5_UC_R_0
3223_11,2.301047,0,1,03B-Fibroblast,HS5_UC_R_0
3225_11,2.090686,0,1,03B-Fibroblast,HS5_UC_R_0
3236_11,3.8728585,1,1,03C-activated_fibroblast,HS5_UC_R_0
3243_11,0.0,0,0,03B-Fibroblast,HS5_UC_R_0
3248_11,3.461429,1,1,03C-activated_fibroblast,HS5_UC_R_0
3259_11,2.4897928,1,1,03C-activated_fibroblast,HS5_UC_R_0
3276_11,1.244659,0,0,03B-Fibroblast,HS5_UC_R_0
3280_11,1.2131208,0,0,03A-Myofibroblast,HS5_UC_R_0
3282_11,2.2361655,0,1,03B-Fibroblast,HS5_UC_R_0
3303_11,2.6382842,0,1,03B-Fibroblast,HS5_UC_R_0
3311_11,1.0973722,0,0,03B-Fibroblast,HS5_UC_R_0
3325_11,1.2034678,0,0,03A-Myofibroblast,HS5_UC_R_0
3330_11,2.2023723,0,1,03B-Fibroblast,HS5_UC_R_0
3332_11,3.4814894,0,1,03B-Fibroblast,HS5_UC_R_0
3333_11,2.3403316,0,1,03B-Fibroblast,HS5_UC_R_0
3347_11,2.3880942,0,1,03B-Fibroblast,HS5_UC_R_0
3392_11,4.3858266,1,1,03C-activated_fibroblast,HS5_UC_R_0
3395_11,3.2057674,1,1,03C-activated_fibroblast,HS5_UC_R_0
3397_11,2.9986477,1,1,03C-activated_fibroblast,HS5_UC_R_0
3443_11,1.1177979,0,0,03A-Myofibroblast,HS5_UC_R_0
3444_11,2.2161577,0,1,03B-Fibroblast,HS5_UC_R_0
3448_11,2.5240972,0,1,03B-Fibroblast,HS5_UC_R_0
3451_11,3.3352406,1,1,03C-activated_fibroblast,HS5_UC_R_0
3459_11,2.6707125,0,1,03B-Fibroblast,HS5_UC_R_0
3470_11,3.5311449,0,1,03B-Fibroblast,HS5_UC_R_0
3471_11,2.9631627,1,1,03C-activated_fibroblast,HS5_UC_R_0
3472_11,1.2916865,0,0,03B-Fibroblast,HS5_UC_R_0
3518_11,2.214662,0,1,03B-Fibroblast,HS5_UC_R_0
